issuer_cik,issuer_ticker,owner_name,is_director,is_officer,officer_title,is_ten_percent_owner,security_title,transaction_date,transaction_code,shares,price_per_share,acquired_disposed_code,shares_owned_following,ownership_nature,conversion_or_exercise_price,ticker,filing_date,acceptance_datetime,accession_number,xml_url
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-07-08,M,2000,0.000,D,713920,D,18.22,TSLA,2025-07-09,2025-07-10 00:12:54+00:00,0001104659-25-066775,https://www.sec.gov/Archives/edgar/data/1318605/000110465925066775/tm2520098-1_4seq1.xml
0001318605,TSLA,Zhu Xiaotong,0,1,"SVP, APAC",0,Non-Qualified Stock Option (right to buy),2025-06-12,M,15000,0.0,D,280650,D,20.57,TSLA,2025-06-16,2025-06-16 23:59:54+00:00,0001972928-25-000003,https://www.sec.gov/Archives/edgar/data/1318605/000197292825000003/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Restricted Stock Unit,2025-06-05,M,6538,0.000,D,84996,D,0.0,TSLA,2025-06-09,2025-06-09 23:59:00+00:00,0001104659-25-057932,https://www.sec.gov/Archives/edgar/data/1318605/000110465925057932/tm2517471-1_4seq1.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-06-02,M,6000,0.000,D,720920,D,18.220,TSLA,2025-06-04,2025-06-05 01:00:09+00:00,0001104659-25-056561,https://www.sec.gov/Archives/edgar/data/1318605/000110465925056561/tm2517124-1_4seq1.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-06-03,M,1000,0.000,D,719920,D,18.220,TSLA,2025-06-04,2025-06-05 01:00:09+00:00,0001104659-25-056561,https://www.sec.gov/Archives/edgar/data/1318605/000110465925056561/tm2517124-1_4seq1.xml
0001318605,TSLA,Ehrenpreis Ira Matthew,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-27,M,360000,0.000,D,0,D,22.860,TSLA,2025-05-29,2025-05-29 23:02:10+00:00,0001104659-25-054372,https://www.sec.gov/Archives/edgar/data/1318605/000110465925054372/tm2516319-2_4seq1.xml
0001318605,TSLA,Ehrenpreis Ira Matthew,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-27,M,401961,0.000,D,0,D,24.730,TSLA,2025-05-29,2025-05-29 23:02:10+00:00,0001104659-25-054372,https://www.sec.gov/Archives/edgar/data/1318605/000110465925054372/tm2516319-2_4seq1.xml
0001318605,TSLA,Musk Kimbal,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-27,M,91588,0.000,D,0,D,24.730,TSLA,2025-05-29,2025-05-29 23:00:18+00:00,0001104659-25-054371,https://www.sec.gov/Archives/edgar/data/1318605/000110465925054371/tm2516319-1_4seq1.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-05-16,M,3000,0.0,D,726920,D,18.22,TSLA,2025-05-20,2025-05-20 23:24:21+00:00,0001771340-25-000009,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000009/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-05-09,M,4000,0.0,D,729920,D,18.22,TSLA,2025-05-13,2025-05-13 23:47:40+00:00,0001771340-25-000008,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000008/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-06,M,112395,0.000,D,0,D,24.730,TSLA,2025-05-08,2025-05-08 23:00:09+00:00,0001104659-25-046296,https://www.sec.gov/Archives/edgar/data/1242782/000110465925046296/tm2514194-1_4seq1.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-05-01,M,4000,0.0,D,733920,D,18.22,TSLA,2025-05-05,2025-05-06 01:33:46+00:00,0001771340-25-000007,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000007/edgardoc.xml
0001318605,TSLA,Wilson-Thompson Kathleen,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,125010,,D,0,D,22.34,TSLA,2025-05-01,2025-05-02 00:04:32+00:00,0001104659-25-043639,https://www.sec.gov/Archives/edgar/data/1318605/000110465925043639/tm2513581-6_4seq1.xml
0001318605,TSLA,Wilson-Thompson Kathleen,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,219897,,D,0,D,16.10,TSLA,2025-05-01,2025-05-02 00:04:32+00:00,0001104659-25-043639,https://www.sec.gov/Archives/edgar/data/1318605/000110465925043639/tm2513581-6_4seq1.xml
0001318605,TSLA,MURDOCH JAMES R,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,398213,,D,0,D,24.73,TSLA,2025-05-01,2025-05-02 00:03:49+00:00,0001104659-25-043638,https://www.sec.gov/Archives/edgar/data/1318605/000110465925043638/tm2513581-5_4seq1.xml
0001318605,TSLA,Musk Kimbal,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,235162,,D,91588,D,24.73,TSLA,2025-05-01,2025-05-02 00:02:43+00:00,0001104659-25-043637,https://www.sec.gov/Archives/edgar/data/1318605/000110465925043637/tm2513581-4_4seq1.xml
0001318605,TSLA,Ehrenpreis Ira Matthew,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,348039,,D,401961,D,24.73,TSLA,2025-05-01,2025-05-02 00:01:37+00:00,0001104659-25-043636,https://www.sec.gov/Archives/edgar/data/1318605/000110465925043636/tm2513581-3_4seq1.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,75655,,D,112395,D,24.73,TSLA,2025-05-01,2025-05-02 00:00:25+00:00,0001104659-25-043635,https://www.sec.gov/Archives/edgar/data/1242782/000110465925043635/tm2513581-2_4seq1.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,270000,,D,0,D,16.10,TSLA,2025-05-01,2025-05-02 00:00:25+00:00,0001104659-25-043635,https://www.sec.gov/Archives/edgar/data/1242782/000110465925043635/tm2513581-2_4seq1.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,120000,,D,0,D,15.91,TSLA,2025-05-01,2025-05-02 00:00:25+00:00,0001104659-25-043635,https://www.sec.gov/Archives/edgar/data/1242782/000110465925043635/tm2513581-2_4seq1.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-05-01,D,55613,,D,49387,D,125.81,TSLA,2025-05-01,2025-05-02 00:00:25+00:00,0001104659-25-043635,https://www.sec.gov/Archives/edgar/data/1242782/000110465925043635/tm2513581-2_4seq1.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-04-29,M,112390,0.000,D,188050,D,24.730,TSLA,2025-05-01,2025-05-01 23:00:14+00:00,0001104659-25-043625,https://www.sec.gov/Archives/edgar/data/1242782/000110465925043625/tm2513581-1_4seq1.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-04-07,M,4000,0.0,D,737920,D,18.22,TSLA,2025-04-09,2025-04-09 23:35:02+00:00,0001771340-25-000005,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000005/edgardoc.xml
0001318605,TSLA,MURDOCH JAMES R,1,0,,0,Non-Qualified Stock Option (right to buy),2025-03-10,M,180000,0.0,D,0,D,23.85,TSLA,2025-03-12,2025-03-12 23:12:18+00:00,0001771340-25-000004,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000004/edgardoc.xml
0001318605,TSLA,MURDOCH JAMES R,1,0,,0,Non-Qualified Stock Option (right to buy),2025-03-10,M,351787,0.0,D,398213,D,24.73,TSLA,2025-03-12,2025-03-12 23:12:18+00:00,0001771340-25-000004,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000004/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Restricted Stock Unit,2025-03-05,M,6538,0.0,D,91534,D,0.0,TSLA,2025-03-06,2025-03-07 01:40:21+00:00,0001771340-25-000003,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000003/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-03-03,M,6000.00,0.000,D,741920.00,D,18.220,TSLA,2025-03-05,2025-03-06 02:44:10+00:00,0001104659-25-021101,https://www.sec.gov/Archives/edgar/data/1318605/000110465925021101/tm258138-2_4seq1.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2025-03-03,M,112390,0.000,D,300440,D,24.730,TSLA,2025-03-05,2025-03-06 00:01:19+00:00,0001104659-25-021023,https://www.sec.gov/Archives/edgar/data/1242782/000110465925021023/tm258138-1_4seq1.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-02-03,M,7000,0.0,D,747920,D,18.22,TSLA,2025-02-05,2025-02-06 01:19:30+00:00,0001771340-25-000002,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000002/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2025-02-03,M,112390,0,D,412830,D,24.73,TSLA,2025-02-05,2025-02-06 00:00:07+00:00,0000950170-25-014794,https://www.sec.gov/Archives/edgar/data/1242782/000095017025014794/ownership.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2025-01-06,M,7000,0.0,D,754920,D,18.22,TSLA,2025-01-08,2025-01-09 00:48:44+00:00,0001771340-25-000001,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/edgardoc.xml
0001318605,TSLA,Wilson-Thompson Kathleen,true,false,,false,Non-Qualified Stock Option (right to buy),2025-01-06,M,100000,0,D,120948,D,14.99,TSLA,2025-01-08,2025-01-09 00:00:05+00:00,0000950170-25-003585,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/ownership.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Restricted Stock Unit,2024-12-05,M,6538,0.0,D,98072,D,0.0,TSLA,2024-12-09,2024-12-09 23:58:03+00:00,0001771340-24-000009,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/edgardoc.xml
0001318605,TSLA,Wilson-Thompson Kathleen,true,false,,false,Non-Qualified Stock Option (right to buy),2024-12-04,M,100000,0,D,220948,D,14.99,TSLA,2024-12-06,2024-12-07 00:00:05+00:00,0000950170-24-134264,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/ownership.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-12-02,M,7000,0.0,D,761920,D,18.22,TSLA,2024-12-04,2024-12-05 01:24:06+00:00,0001771340-24-000008,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000008/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-12-02,M,112390,0,D,525220,D,24.73,TSLA,2024-12-04,2024-12-05 00:00:03+00:00,0000950170-24-133415,https://www.sec.gov/Archives/edgar/data/1242782/000095017024133415/ownership.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-11-15,M,112390,0,D,637610,D,24.73,TSLA,2024-11-19,2024-11-20 00:00:03+00:00,0000950170-24-128931,https://www.sec.gov/Archives/edgar/data/1242782/000095017024128931/ownership.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-11-08,M,8000,0.0,D,772920,D,18.22,TSLA,2024-11-13,2024-11-14 00:27:34+00:00,0001771340-24-000007,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000007/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-11-11,M,4000,0.0,D,768920,D,18.22,TSLA,2024-11-13,2024-11-14 00:27:34+00:00,0001771340-24-000007,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000007/edgardoc.xml
0001318605,TSLA,Wilson-Thompson Kathleen,true,false,,false,Non-Qualified Stock Option (right to buy),2024-11-11,M,5103,0,D,219897,D,16.1,TSLA,2024-11-13,2024-11-14 00:00:14+00:00,0000950170-24-126580,https://www.sec.gov/Archives/edgar/data/1318605/000095017024126580/ownership.xml
0001318605,TSLA,Wilson-Thompson Kathleen,true,false,,false,Non-Qualified Stock Option (right to buy),2024-11-11,M,94897,0,D,320948,D,14.99,TSLA,2024-11-13,2024-11-14 00:00:14+00:00,0000950170-24-126580,https://www.sec.gov/Archives/edgar/data/1318605/000095017024126580/ownership.xml
0001318605,TSLA,Musk Kimbal,1,0,,0,Non-Qualified Stock Option (right to buy),2024-11-01,M,15000,0.0,D,326750,D,24.73,TSLA,2024-11-05,2024-11-06 01:14:55+00:00,0001494731-24-000001,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000001/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Incentive Stock Option (right to buy),2024-10-31,A,1600,0.0,A,1600,D,249.85,TSLA,2024-11-04,2024-11-05 00:08:51+00:00,0001771340-24-000006,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000006/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-11-01,M,4000,0.0,D,780920,D,18.22,TSLA,2024-11-04,2024-11-05 00:08:51+00:00,0001771340-24-000006,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000006/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-10-31,A,939887,0.0,A,939887,D,249.85,TSLA,2024-11-04,2024-11-05 00:08:51+00:00,0001771340-24-000006,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000006/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Restricted Stock Unit,2024-10-31,A,104610,0.0,A,104610,D,0.0,TSLA,2024-11-04,2024-11-05 00:08:51+00:00,0001771340-24-000006,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000006/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-10-24,M,4000,0.0,D,784920,D,18.22,TSLA,2024-10-28,2024-10-29 00:28:41+00:00,0001771340-24-000005,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000005/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2024-09-23,M,8000,0.0,D,788920,D,18.22,TSLA,2024-09-25,2024-09-25 23:48:42+00:00,0001771340-24-000004,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000004/edgardoc.xml
0001318605,TSLA,Zhu Xiaotong,0,1,"SVP, Automotive",0,Restricted Stock Unit,2024-09-05,M,2633,0.0,D,0,D,0.0,TSLA,2024-09-09,2024-09-10 00:02:19+00:00,0001972928-24-000003,https://www.sec.gov/Archives/edgar/data/1318605/000197292824000003/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-07-25,M,44096,0.000,D,0,D,23.170,TSLA,2024-07-29,2024-07-29 23:00:04+00:00,0000950170-24-087441,https://www.sec.gov/Archives/edgar/data/1242782/000095017024087441/ownership.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-07-25,M,58795,0.000,D,0,D,23.170,TSLA,2024-07-29,2024-07-29 23:00:04+00:00,0000950170-24-087441,https://www.sec.gov/Archives/edgar/data/1242782/000095017024087441/ownership.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-07-25,M,22861,0.000,D,0,D,23.170,TSLA,2024-07-29,2024-07-29 23:00:04+00:00,0000950170-24-087441,https://www.sec.gov/Archives/edgar/data/1242782/000095017024087441/ownership.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-07-25,M,10612,0.000,D,0,D,23.170,TSLA,2024-07-29,2024-07-29 23:00:04+00:00,0000950170-24-087441,https://www.sec.gov/Archives/edgar/data/1242782/000095017024087441/ownership.xml
0001318605,TSLA,Zhu Xiaotong,0,1,"SVP, Automotive",0,Restricted Stock Unit,2024-06-05,M,2633,0.0,D,2633,D,0.0,TSLA,2024-06-07,2024-06-07 22:46:36+00:00,0001972928-24-000002,https://www.sec.gov/Archives/edgar/data/1318605/000197292824000002/edgardoc.xml
0001318605,TSLA,MURDOCH JAMES R,1,0,,0,Non-Qualified Stock Option (right to buy),2024-06-03,M,250020,0.0,D,0,D,21.31,TSLA,2024-06-05,2024-06-05 23:16:39+00:00,0001771340-24-000003,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000003/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-05-06,M,24698,0.00,D,44096,D,23.170,TSLA,2024-05-07,2024-05-07 22:12:12+00:00,0000950170-24-054842,https://www.sec.gov/Archives/edgar/data/1242782/000095017024054842/ownership.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-05-06,M,47129,0.00,D,22861,D,23.170,TSLA,2024-05-07,2024-05-07 22:12:12+00:00,0000950170-24-054842,https://www.sec.gov/Archives/edgar/data/1242782/000095017024054842/ownership.xml
0001318605,TSLA,DENHOLM ROBYN M,true,false,,false,Non-Qualified Stock Option (right to buy),2024-05-06,M,21878,0.00,D,10612,D,23.170,TSLA,2024-05-07,2024-05-07 22:12:12+00:00,0000950170-24-054842,https://www.sec.gov/Archives/edgar/data/1242782/000095017024054842/ownership.xml
0001318605,TSLA,Baglino Andrew D,0,1,SVP Powertrain and Energy Eng.,0,Non-Qualified Stock Option (right to buy),2024-04-01,M,10500,0.0,D,488775,D,17.22,TSLA,2024-04-03,2024-04-04 00:02:18+00:00,0001790565-24-000003,https://www.sec.gov/Archives/edgar/data/1318605/000179056524000003/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2024-03-12,M,66206,0.0,D,68794,D,23.17,TSLA,2024-03-14,2024-03-15 00:03:11+00:00,0001771340-24-000002,https://www.sec.gov/Archives/edgar/data/1242782/000177134024000002/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2024-03-12,M,27499,0.0,D,58795,D,23.17,TSLA,2024-03-14,2024-03-15 00:03:11+00:00,0001771340-24-000002,https://www.sec.gov/Archives/edgar/data/1242782/000177134024000002/edgardoc.xml
0001318605,TSLA,Zhu Xiaotong,0,1,"SVP, Automotive",0,Restricted Stock Unit,2024-03-05,M,2633,0.0,D,5266,D,0.0,TSLA,2024-03-07,2024-03-08 01:06:22+00:00,0001972928-24-000001,https://www.sec.gov/Archives/edgar/data/1318605/000197292824000001/edgardoc.xml
0001318605,TSLA,Baglino Andrew D,0,1,SVP Powertrain and Energy Eng.,0,Non-Qualified Stock Option (right to buy),2024-02-29,M,10500,0.0,D,499275,D,17.22,TSLA,2024-03-04,2024-03-05 01:10:14+00:00,0001790565-24-000002,https://www.sec.gov/Archives/edgar/data/1318605/000179056524000002/edgardoc.xml
0001318605,TSLA,DENHOLM ROBYN M,1,0,,0,Non-Qualified Stock Option (right to buy),2024-02-21,M,93706,0.0,D,86294,D,23.17,TSLA,2024-02-23,2024-02-23 23:52:43+00:00,0001771340-24-000001,https://www.sec.gov/Archives/edgar/data/1242782/000177134024000001/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2023-12-14,M,4000,0.0,D,796920,D,18.22,TSLA,2023-12-18,2023-12-19 00:17:20+00:00,0001771340-23-000012,https://www.sec.gov/Archives/edgar/data/1318605/000177134023000012/edgardoc.xml
0001318605,TSLA,Zhu Xiaotong,0,1,"SVP, Automotive",0,Restricted Stock Unit,2023-12-05,M,2633,0.0,D,7899,D,0.0,TSLA,2023-12-07,2023-12-08 01:26:21+00:00,0001972928-23-000009,https://www.sec.gov/Archives/edgar/data/1318605/000197292823000009/edgardoc.xml
0001318605,TSLA,Baglino Andrew D,0,1,SVP Powertrain and Energy Eng.,0,Restricted Stock Unit,2023-12-05,M,2586,0.0,D,0,D,0.0,TSLA,2023-12-07,2023-12-08 01:24:37+00:00,0001790565-23-000014,https://www.sec.gov/Archives/edgar/data/1318605/000179056523000014/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Restricted Stock Unit,2023-12-05,M,388,0.0,D,0,D,0.0,TSLA,2023-12-07,2023-12-08 01:16:27+00:00,0001771340-23-000011,https://www.sec.gov/Archives/edgar/data/1318605/000177134023000011/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2023-11-29,M,4000,0.0,D,800920,D,18.22,TSLA,2023-12-01,2023-12-01 23:38:00+00:00,0001771340-23-000010,https://www.sec.gov/Archives/edgar/data/1318605/000177134023000010/edgardoc.xml
0001318605,TSLA,Baglino Andrew D,0,1,SVP Powertrain and Energy Eng.,0,Non-Qualified Stock Option (right to buy),2023-10-27,M,10500,0.0,D,509775,D,17.22,TSLA,2023-10-31,2023-10-31 22:48:19+00:00,0001790565-23-000013,https://www.sec.gov/Archives/edgar/data/1318605/000179056523000013/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2023-10-06,M,4000,0.0,D,804920,D,18.22,TSLA,2023-10-11,2023-10-11 23:08:16+00:00,0001771340-23-000009,https://www.sec.gov/Archives/edgar/data/1318605/000177134023000009/edgardoc.xml
0001318605,TSLA,Baglino Andrew D,0,1,SVP Powertrain and Energy Eng.,0,Non-Qualified Stock Option (right to buy),2023-09-27,M,10500,0.0,D,520275,D,17.22,TSLA,2023-09-29,2023-09-29 22:49:18+00:00,0001790565-23-000012,https://www.sec.gov/Archives/edgar/data/1318605/000179056523000012/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Non-Qualified Stock Option (right to buy),2023-09-05,M,4000,0.0,D,808920,D,18.22,TSLA,2023-09-07,2023-09-07 23:39:15+00:00,0001771340-23-000008,https://www.sec.gov/Archives/edgar/data/1318605/000177134023000008/edgardoc.xml
0001318605,TSLA,Taneja Vaibhav,0,1,Chief Financial Officer,0,Restricted Stock Unit,2023-09-05,M,388,0.0,D,388,D,0.0,TSLA,2023-09-07,2023-09-07 23:39:15+00:00,0001771340-23-000008,https://www.sec.gov/Archives/edgar/data/1318605/000177134023000008/edgardoc.xml
0001318605,TSLA,Zhu Xiaotong,0,1,"SVP, Automotive",0,Restricted Stock Unit,2023-09-05,M,2633,0.0,D,10532,D,0.0,TSLA,2023-09-07,2023-09-07 23:32:12+00:00,0001972928-23-000008,https://www.sec.gov/Archives/edgar/data/1318605/000197292823000008/edgardoc.xml
0001318605,TSLA,Baglino Andrew D,0,1,SVP Powertrain and Energy Eng.,0,Restricted Stock Unit,2023-09-05,M,2586,0.0,D,2586,D,0.0,TSLA,2023-09-07,2023-09-07 23:29:53+00:00,0001790565-23-000011,https://www.sec.gov/Archives/edgar/data/1318605/000179056523000011/edgardoc.xml
