filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2022-05-20,2022-05-20 20:31:31+00:00,0000002488-22-000089,xslF345X03/wf-form4_165307866224437.xml,4,AMD
2022-05-20,2022-05-20 20:28:18+00:00,0000002488-22-000087,xslF345X03/wf-form4_165307848168340.xml,4,AMD
2022-05-20,2022-05-20 20:23:31+00:00,0000002488-22-000085,xslF345X03/wf-form4_165307818953082.xml,4,AMD
2022-05-19,2022-05-19 20:13:06+00:00,0000002488-22-000083,xslF345X03/wf-form4_165299116645295.xml,4,AMD
2022-05-06,2022-05-06 20:17:45+00:00,0000002488-22-000081,xslF345X03/wf-form4_165186824766101.xml,4,AMD
2022-05-03,2022-05-03 20:19:05+00:00,0000002488-22-000076,xslF345X03/wf-form4_165160912250622.xml,4,AMD
2022-04-19,2022-04-19 20:21:12+00:00,0000002488-22-000070,xslF345X03/wf-form4_165039965135219.xml,4,AMD
2022-04-05,2022-04-05 20:18:31+00:00,0000002488-22-000068,xslF345X03/wf-form4_164918988909068.xml,4,AMD
2022-04-01,2022-04-01 20:27:50+00:00,0000002488-22-000066,xslF345X03/wf-form4_164884484559919.xml,4,AMD
2022-03-24,2022-03-24 20:18:54+00:00,0000002488-22-000064,xslF345X03/wf-form4_164815311252261.xml,4,AMD
2022-03-22,2022-03-22 20:13:57+00:00,0000002488-22-000062,xslF345X03/wf-form4_164798001918868.xml,4,AMD
2022-03-17,2022-03-18 00:26:28+00:00,0000002488-22-000060,xslF345X03/wf-form4_164756315786160.xml,4,AMD
2022-03-17,2022-03-17 21:57:54+00:00,0000002488-22-000058,xslF345X03/wf-form4_164755425736990.xml,4,AMD
2022-03-03,2022-03-03 21:14:16+00:00,0000002488-22-000056,xslF345X03/wf-form4_164634203414608.xml,4,AMD
2022-02-17,2022-02-17 22:35:26+00:00,0000002488-22-000052,xslF345X03/wf-form4_164513730605634.xml,4,AMD
2022-02-17,2022-02-17 21:48:22+00:00,0000002488-22-000050,xslF345X03/wf-form4_164513448154618.xml,4,AMD
2022-02-17,2022-02-17 21:41:07+00:00,0000002488-22-000048,xslF345X03/wf-form4_164513405107909.xml,4,AMD
2022-02-16,2022-02-16 22:02:39+00:00,0000002488-22-000046,xslF345X03/wf-form4_164504892426911.xml,4,AMD
2022-02-16,2022-02-16 21:50:53+00:00,0000002488-22-000043,xslF345X03/wf-form4_164504821982594.xml,4,AMD
2022-02-16,2022-02-16 21:44:12+00:00,0000002488-22-000040,xslF345X03/wf-form4_164504781700164.xml,4,AMD
2022-02-14,2022-02-14 21:19:01+00:00,0000002488-22-000033,xslF345X03/wf-form4_164487352119512.xml,4,AMD
2022-02-10,2022-02-10 21:10:27+00:00,0000002488-22-000028,xslF345X03/wf-form4_164452741229433.xml,4,AMD
2022-02-04,2022-02-04 21:24:42+00:00,0000002488-22-000018,xslF345X03/wf-form4_164400985756649.xml,4,AMD
2022-01-19,2022-01-19 21:27:13+00:00,0000002488-22-000005,xslF345X03/wf-form4_164262761903265.xml,4,AMD
2022-01-05,2022-01-05 21:10:30+00:00,0000002488-22-000003,xslF345X03/wf-form4_164141698337344.xml,4,AMD
2021-12-17,2021-12-17 21:24:14+00:00,0000002488-21-000203,xslF345X03/wf-form4_163977623989433.xml,4,AMD
2021-12-09,2021-12-09 21:16:55+00:00,0000002488-21-000201,xslF345X03/wf-form4_163908459017871.xml,4,AMD
2021-12-02,2021-12-02 21:23:49+00:00,0000002488-21-000199,xslF345X03/wf-form4_163848021581308.xml,4,AMD
2021-12-02,2021-12-02 21:20:36+00:00,0000002488-21-000197,xslF345X03/wf-form4_163848002419469.xml,4,AMD
2021-11-24,2021-11-24 21:27:32+00:00,0000002488-21-000195,xslF345X03/wf-form4_163778923504259.xml,4,AMD
2021-11-17,2021-11-17 21:31:32+00:00,0000002488-21-000193,xslF345X03/wf-form4_163718466541646.xml,4,AMD
2021-11-12,2021-11-12 21:27:17+00:00,0000002488-21-000191,xslF345X03/wf-form4_163675242022249.xml,4,AMD
2021-11-12,2021-11-12 21:21:22+00:00,0000002488-21-000189,xslF345X03/wf-form4_163675205812417.xml,4,AMD
2021-11-12,2021-11-12 21:16:45+00:00,0000002488-21-000187,xslF345X03/wf-form4_163675177160629.xml,4,AMD
2021-11-12,2021-11-12 21:12:37+00:00,0000002488-21-000185,xslF345X03/wf-form4_163675153462299.xml,4,AMD
2021-11-01,2021-11-01 20:17:58+00:00,0000002488-21-000183,xslF345X03/wf-form4_163579786574372.xml,4,AMD
2021-11-01,2021-11-01 20:11:07+00:00,0000002488-21-000181,xslF345X03/wf-form4_163579745188054.xml,4,AMD
2021-10-19,2021-10-19 20:12:58+00:00,0000002488-21-000172,xslF345X03/wf-form4_163467435988373.xml,4,AMD
2021-10-05,2021-10-05 20:16:03+00:00,0000002488-21-000170,xslF345X03/wf-form4_163346492813574.xml,4,AMD
2021-09-17,2021-09-17 20:10:53+00:00,0000002488-21-000168,xslF345X03/wf-form4_163190942760286.xml,4,AMD
2021-09-16,2021-09-16 22:36:09+00:00,0000002488-21-000166,xslF345X03/wf-form4_163183174059124.xml,4,AMD
2021-09-03,2021-09-03 20:19:58+00:00,0000002488-21-000164,xslF345X03/wf-form4_163070038318533.xml,4,AMD
2021-09-02,2021-09-02 20:18:01+00:00,0000002488-21-000162,xslF345X03/wf-form4_163061386469164.xml,4,AMD
2021-09-02,2021-09-02 20:12:28+00:00,0000002488-21-000160,xslF345X03/wf-form4_163061352939163.xml,4,AMD
2021-08-26,2021-08-26 20:25:01+00:00,0000002488-21-000158,xslF345X03/wf-form4_163000944632784.xml,4,AMD
2021-08-26,2021-08-26 20:13:43+00:00,0000002488-21-000156,xslF345X03/wf-form4_163000881058284.xml,4,AMD
2021-08-25,2021-08-25 20:08:29+00:00,0000002488-21-000154,xslF345X03/wf-form4_162992209592075.xml,4,AMD
2021-08-20,2021-08-20 20:08:50+00:00,0000002488-21-000152,xslF345X03/wf-form4_162949010769726.xml,4,AMD
2021-08-18,2021-08-18 20:50:29+00:00,0000002488-21-000150,xslF345X03/wf-form4_162931978882004.xml,4,AMD
2021-08-18,2021-08-18 20:47:30+00:00,0000002488-21-000148,xslF345X03/wf-form4_162931961748735.xml,4,AMD
2021-08-18,2021-08-18 20:41:45+00:00,0000002488-21-000146,xslF345X03/wf-form4_162931926157883.xml,4,AMD
2021-08-18,2021-08-18 20:37:11+00:00,0000002488-21-000144,xslF345X03/wf-form4_162931900948852.xml,4,AMD
2021-08-18,2021-08-18 20:34:05+00:00,0000002488-21-000142,xslF345X03/wf-form4_162931882767424.xml,4,AMD
2021-08-18,2021-08-18 20:31:23+00:00,0000002488-21-000140,xslF345X03/wf-form4_162931865538387.xml,4,AMD
2021-08-17,2021-08-17 20:08:42+00:00,0000002488-21-000138,xslF345X03/wf-form4_162923090537052.xml,4,AMD
2021-08-11,2021-08-11 20:35:42+00:00,0000002488-21-000136,xslF345X03/wf-form4_162871411839842.xml,4,AMD
2021-08-11,2021-08-11 20:33:12+00:00,0000002488-21-000134,xslF345X03/wf-form4_162871396254302.xml,4,AMD
2021-08-11,2021-08-11 20:29:55+00:00,0000002488-21-000132,xslF345X03/wf-form4_162871377473426.xml,4,AMD
2021-08-11,2021-08-11 20:22:25+00:00,0000002488-21-000130,xslF345X03/wf-form4_162871331099961.xml,4,AMD
2021-08-11,2021-08-11 20:18:40+00:00,0000002488-21-000128,xslF345X03/wf-form4_162871310111306.xml,4,AMD
2021-08-11,2021-08-11 20:16:13+00:00,0000002488-21-000126,xslF345X03/wf-form4_162871294658840.xml,4,AMD
2021-08-11,2021-08-11 20:13:36+00:00,0000002488-21-000124,xslF345X03/wf-form4_162871278951230.xml,4,AMD
2021-08-11,2021-08-11 20:09:12+00:00,0000002488-21-000122,xslF345X03/wf-form4_162871252446469.xml,4,AMD
2021-08-03,2021-08-03 20:11:50+00:00,0000002488-21-000120,xslF345X03/wf-form4_162802148283982.xml,4,AMD
2021-08-02,2021-08-02 20:09:22+00:00,0000002488-21-000118,xslF345X03/wf-form4_162793494480694.xml,4,AMD
2021-07-19,2021-07-19 20:17:10+00:00,0000002488-21-000111,xslF345X03/wf-form4_162672580852627.xml,4,AMD
2021-06-29,2021-06-29 20:11:26+00:00,0000002488-21-000105,xslF345X03/wf-form4_162499743802836.xml,4,AMD
2021-06-17,2021-06-17 20:11:09+00:00,0000002488-21-000101,xslF345X03/wf-form4_162396064684489.xml,4,AMD
2021-06-10,2021-06-10 20:13:41+00:00,0000002488-21-000099,xslF345X03/wf-form4_162335600430028.xml,4,AMD
2021-06-04,2021-06-04 20:52:15+00:00,0000002488-21-000097,xslF345X03/wf-form4_162283991942209.xml,4,AMD
2021-06-03,2021-06-03 20:18:14+00:00,0000002488-21-000095,xslF345X03/wf-form4_162275146620877.xml,4,AMD
2021-06-03,2021-06-03 20:14:24+00:00,0000002488-21-000093,xslF345X03/wf-form4_162275122599653.xml,4,AMD
2021-05-21,2021-05-21 20:26:42+00:00,0000002488-21-000088,xslF345X03/wf-form4_162162878323061.xml,4,AMD
2021-05-21,2021-05-21 20:24:41+00:00,0000002488-21-000086,xslF345X03/wf-form4_162162866091032.xml,4,AMD
2021-05-21,2021-05-21 20:21:46+00:00,0000002488-21-000084,xslF345X03/wf-form4_162162849272883.xml,4,AMD
2021-05-21,2021-05-21 20:19:18+00:00,0000002488-21-000082,xslF345X03/wf-form4_162162834140755.xml,4,AMD
2021-05-21,2021-05-21 20:16:58+00:00,0000002488-21-000080,xslF345X03/wf-form4_162162819214102.xml,4,AMD
2021-05-21,2021-05-21 20:14:49+00:00,0000002488-21-000078,xslF345X03/wf-form4_162162806165936.xml,4,AMD
