issuer_cik,issuer_ticker,owner_name,is_director,is_officer,officer_title,is_ten_percent_owner,security_title,transaction_date,transaction_code,shares,price_per_share,acquired_disposed_code,shares_owned_following,ownership_nature,conversion_or_exercise_price,ticker,filing_date,acceptance_datetime,accession_number,xml_url
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-12-13,M,237500,0,D,475000,D,4.0,NVDA,2022-12-14,2022-12-14 23:29:16+00:00,0001045810-22-000177,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000177/wf-form4_167106053996910.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-12-08,M,237500,0,D,712500,D,4.0,NVDA,2022-12-09,2022-12-09 22:29:13+00:00,0001045810-22-000175,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000175/wf-form4_167062493640126.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-11-29,M,490897,0,D,0,D,3.155,NVDA,2022-12-01,2022-12-01 22:36:34+00:00,0001045810-22-000173,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000173/wf-form4_166993417765849.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-11-21,M,229603,0,D,490897,D,3.155,NVDA,2022-11-22,2022-11-22 21:22:48+00:00,0001045810-22-000170,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000170/wf-form4_166915215334946.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-10-11,M,229500,0,D,720500,D,3.155,NVDA,2022-10-13,2022-10-13 23:10:29+00:00,0001045810-22-000159,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000159/wf-form4_166570261383399.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-09-06,M,1200000,0,D,0,D,3.4275,NVDA,2022-09-08,2022-09-08 23:34:31+00:00,0001197649-22-000007,https://www.sec.gov/Archives/edgar/data/1045810/000119764922000007/wf-form4_166268005642025.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-03-01,M,292340,0,D,0,D,3.615,NVDA,2022-03-02,2022-03-02 23:58:11+00:00,0001045810-22-000010,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000010/wf-form4_164626544541265.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2022-01-03,M,440000,0,D,292340,D,3.615,NVDA,2022-01-05,2022-01-05 22:25:55+00:00,0001045810-22-000002,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000002/wf-form4_164142150415999.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-12-01,M,440000,0,A,732340,D,3.615,NVDA,2021-12-03,2021-12-03 23:04:05+00:00,0001045810-21-000173,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000173/wf-form4_163857263073964.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-11-19,M,5082,0,D,5082,D,3.62,NVDA,2021-11-23,2021-11-23 23:30:26+00:00,0001045810-21-000169,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000169/wf-form4_163771019594631.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-11-22,M,5082,0,D,0,D,3.62,NVDA,2021-11-23,2021-11-23 23:30:26+00:00,0001045810-21-000169,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000169/wf-form4_163771019594631.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-10-13,M,10000,0,D,10164,D,3.62,NVDA,2021-10-14,2021-10-14 21:21:54+00:00,0001045810-21-000158,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000158/wf-form4_163424649390349.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-09-13,M,27660,0,D,0,D,3.615,NVDA,2021-09-14,2021-09-14 21:36:19+00:00,0001045810-21-000144,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000144/wf-form4_163165536452764.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-09-01,M,200000,0,D,0,D,3.6163,NVDA,2021-09-03,2021-09-03 20:07:14+00:00,0001045810-21-000140,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000140/wf-form4_163069961636626.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-08-24,M,20000,0,D,20164,D,3.62,NVDA,2021-08-26,2021-08-26 21:15:18+00:00,0001045810-21-000138,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000138/wf-form4_163001249879996.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-08-02,M,400000,0,D,200000,D,3.6163,NVDA,2021-08-04,2021-08-04 22:57:52+00:00,0001045810-21-000125,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000125/wf-form4_162811784674619.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-07-01,M,100000,0,D,150000,D,14.465,NVDA,2021-07-06,2021-07-06 20:35:50+00:00,0001045810-21-000121,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000121/wf-form4_162560371859084.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-06-15,M,4000,14.48,D,10041,D,14.48,NVDA,2021-06-16,2021-06-16 22:18:24+00:00,0001045810-21-000097,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000097/wf-form4_162388188884201.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-04-14,M,9500,0,D,19041,D,14.48,NVDA,2021-04-15,2021-04-16 00:05:29+00:00,0001045810-21-000049,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000049/wf-form4_161853149023949.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-04-15,M,5000,0,D,14041,D,14.48,NVDA,2021-04-15,2021-04-16 00:05:29+00:00,0001045810-21-000049,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000049/wf-form4_161853149023949.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-03-11,M,5675,0,D,0,D,17.62,NVDA,2021-03-12,2021-03-12 21:02:47+00:00,0001045810-21-000030,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000030/wf-form4_161558293746810.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-03-01,M,44325,0,D,5675,D,17.62,NVDA,2021-03-03,2021-03-03 21:38:58+00:00,0001045810-21-000016,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000016/wf-form4_161480750671627.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-02-26,M,4750,0,D,33291,D,14.48,NVDA,2021-03-02,2021-03-02 23:42:45+00:00,0001045810-21-000012,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000012/wf-form4_161472854265164.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2021-03-01,M,4750,0,D,28541,D,14.48,NVDA,2021-03-02,2021-03-02 23:42:45+00:00,0001045810-21-000012,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000012/wf-form4_161472854265164.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2021-01-04,M,100000,0,D,50000,D,17.62,NVDA,2021-01-06,2021-01-06 22:44:20+00:00,0001045810-21-000002,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000002/wf-form4_160997304623906.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2020-12-01,M,100000,0,D,150000,D,17.62,NVDA,2020-12-03,2020-12-03 22:51:19+00:00,0001045810-20-000191,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000191/wf-form4_160703586392144.xml
0001045810,NVDA,SEAWELL A BROOKE,1,0,,0,Director Stock Option (Right to Buy),2020-09-15,M,10000,0,D,0,D,14.63,NVDA,2020-09-17,2020-09-17 22:01:06+00:00,0001045810-20-000157,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000157/wf-form4_160038005298643.xml
0001045810,NVDA,HUDSON DAWN E,1,0,,0,Stock Option (Right to Buy),2020-09-15,M,40000,0,D,8000,D,14.7,NVDA,2020-09-17,2020-09-17 21:59:00+00:00,0001045810-20-000155,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000155/wf-form4_160037992742467.xml
0001045810,NVDA,HUDSON DAWN E,1,0,,0,Stock Option (Right to Buy),2020-09-16,M,8000,0,D,0,D,14.7,NVDA,2020-09-17,2020-09-17 21:59:00+00:00,0001045810-20-000155,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000155/wf-form4_160037992742467.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2020-09-01,M,49999,0,D,0,D,10.56,NVDA,2020-09-03,2020-09-03 22:11:49+00:00,0001045810-20-000153,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000153/wf-form4_159917108932444.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2020-08-17,M,100000,0,D,49999,D,10.56,NVDA,2020-08-19,2020-08-19 23:03:21+00:00,0001045810-20-000151,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000151/wf-form4_159787818447024.xml
0001045810,NVDA,HUANG JEN HSUN,1,1,President and CEO,0,Employee Stock Option (Right to Buy),2020-07-01,M,100000,0,D,0,D,10.56,NVDA,2020-07-06,2020-07-06 23:19:25+00:00,0001045810-20-000124,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000124/wf-form4_159407754822658.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2020-03-16,M,8041,0,D,0,D,14.48,NVDA,2020-03-17,2020-03-17 20:02:42+00:00,0001045810-20-000038,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000038/wf-form4_158447534359131.xml
0001045810,NVDA,BURGESS ROBERT K,1,0,,0,Stock Option (Right to Buy),2020-03-16,M,11959,0,D,38041,D,14.48,NVDA,2020-03-17,2020-03-17 20:02:42+00:00,0001045810-20-000038,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000038/wf-form4_158447534359131.xml
