issuer_cik,issuer_ticker,owner_name,is_director,is_officer,officer_title,is_ten_percent_owner,security_title,transaction_date,transaction_code,shares,price_per_share,acquired_disposed_code,shares_owned_following,ownership_nature,conversion_or_exercise_price,ticker,filing_date,acceptance_datetime,accession_number,xml_url
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2025-06-10,A,225.622,0,A,4154.418,D,,MSFT,2025-06-11,2025-06-11 22:24:28+00:00,0001062993-25-011467,https://www.sec.gov/Archives/edgar/data/789019/000106299325011467/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2025-06-10,A,132.719,0,A,702.633,D,,MSFT,2025-06-11,2025-06-11 22:09:31+00:00,0001062993-25-011460,https://www.sec.gov/Archives/edgar/data/789019/000106299325011460/form4.xml
0000789019,MSFT,PRITZKER PENNY S,1,0,,0,Restricted Stock Units,2025-06-10,A,212.35,0,A,13306.813,D,,MSFT,2025-06-11,2025-06-11 22:07:38+00:00,0001062993-25-011456,https://www.sec.gov/Archives/edgar/data/789019/000106299325011456/form4.xml
0000789019,MSFT,PETERSON SANDRA E,1,0,,0,Restricted Stock Units,2025-06-10,A,244.203,0,A,24968.003,D,,MSFT,2025-06-11,2025-06-11 22:07:18+00:00,0001062993-25-011455,https://www.sec.gov/Archives/edgar/data/789019/000106299325011455/form4.xml
0000789019,MSFT,MacGregor Catherine,1,0,,0,Restricted Stock Units,2025-06-10,A,199.078,0,A,1295.796,D,,MSFT,2025-06-11,2025-06-11 22:06:21+00:00,0001062993-25-011453,https://www.sec.gov/Archives/edgar/data/789019/000106299325011453/form4.xml
0000789019,MSFT,Johnston Hugh F,1,0,,0,Restricted Stock Units,2025-06-10,A,222.968,0,A,1198.613,D,,MSFT,2025-06-11,2025-06-11 22:05:43+00:00,0001062993-25-011451,https://www.sec.gov/Archives/edgar/data/789019/000106299325011451/form4.xml
0000789019,MSFT,Hoffman Reid,1,0,,0,Restricted Stock Units,2025-06-10,A,199.078,0,A,15975.38,D,,MSFT,2025-06-11,2025-06-11 22:05:21+00:00,0001062993-25-011450,https://www.sec.gov/Archives/edgar/data/789019/000106299325011450/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2025-03-13,A,1.245,0,A,569.914,D,,MSFT,2025-03-14,2025-03-14 22:13:19+00:00,0001062993-25-005519,https://www.sec.gov/Archives/edgar/data/789019/000106299325005519/form4.xml
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2025-03-13,A,8.590,0,A,3928.796,D,,MSFT,2025-03-14,2025-03-14 22:12:31+00:00,0001062993-25-005518,https://www.sec.gov/Archives/edgar/data/789019/000106299325005518/form4.xml
0000789019,MSFT,PRITZKER PENNY S,1,0,,0,Restricted Stock Units,2025-03-13,A,28.629,0,A,13094.463,D,,MSFT,2025-03-14,2025-03-14 22:11:55+00:00,0001062993-25-005517,https://www.sec.gov/Archives/edgar/data/789019/000106299325005517/form4.xml
0000789019,MSFT,PETERSON SANDRA E,1,0,,0,Restricted Stock Units,2025-03-13,A,54.057,0,A,24723.801,D,,MSFT,2025-03-14,2025-03-14 22:10:53+00:00,0001062993-25-005515,https://www.sec.gov/Archives/edgar/data/789019/000106299325005515/form4.xml
0000789019,MSFT,MacGregor Catherine,1,0,,0,Restricted Stock Units,2025-03-13,A,2.397,0,A,1096.717,D,,MSFT,2025-03-14,2025-03-14 22:09:44+00:00,0001062993-25-005514,https://www.sec.gov/Archives/edgar/data/789019/000106299325005514/form4.xml
0000789019,MSFT,List Teri,1,0,,0,Restricted Stock Units,2025-03-13,A,49.957,0,A,22848.170,D,,MSFT,2025-03-14,2025-03-14 22:09:05+00:00,0001062993-25-005513,https://www.sec.gov/Archives/edgar/data/789019/000106299325005513/form4.xml
0000789019,MSFT,Johnston Hugh F,1,0,,0,Restricted Stock Units,2025-03-13,A,2.132,0,A,975.645,D,,MSFT,2025-03-14,2025-03-14 22:07:57+00:00,0001062993-25-005512,https://www.sec.gov/Archives/edgar/data/789019/000106299325005512/form4.xml
0000789019,MSFT,Hoffman Reid,1,0,,0,Restricted Stock Units,2025-03-13,A,34.493,0,A,15776.302,D,,MSFT,2025-03-14,2025-03-14 22:06:56+00:00,0001062993-25-005509,https://www.sec.gov/Archives/edgar/data/789019/000106299325005509/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2025-01-31,A,150.581,0,A,568.670,D,,MSFT,2025-02-03,2025-02-03 23:07:31+00:00,0001062993-25-001527,https://www.sec.gov/Archives/edgar/data/789019/000106299325001527/form4.xml
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2025-01-31,A,255.987,0,A,3920.206,D,,MSFT,2025-02-03,2025-02-03 23:05:58+00:00,0001062993-25-001524,https://www.sec.gov/Archives/edgar/data/789019/000106299325001524/form4.xml
0000789019,MSFT,PRITZKER PENNY S,1,0,,0,Restricted Stock Units,2025-01-31,A,240.929,0,A,13065.834,D,,MSFT,2025-02-03,2025-02-03 23:05:33+00:00,0001062993-25-001523,https://www.sec.gov/Archives/edgar/data/789019/000106299325001523/form4.xml
0000789019,MSFT,PETERSON SANDRA E,1,0,,0,Restricted Stock Units,2025-01-31,A,277.068,0,A,24669.743,D,,MSFT,2025-02-03,2025-02-03 23:05:03+00:00,0001062993-25-001522,https://www.sec.gov/Archives/edgar/data/789019/000106299325001522/form4.xml
0000789019,MSFT,MacGregor Catherine,1,0,,0,Restricted Stock Units,2025-01-31,A,225.871,0,A,1094.320,D,,MSFT,2025-02-03,2025-02-03 23:04:11+00:00,0001062993-25-001520,https://www.sec.gov/Archives/edgar/data/789019/000106299325001520/form4.xml
0000789019,MSFT,Johnston Hugh F,1,0,,0,Restricted Stock Units,2025-01-31,A,252.975,0,A,973.513,D,,MSFT,2025-02-03,2025-02-03 23:03:10+00:00,0001062993-25-001518,https://www.sec.gov/Archives/edgar/data/789019/000106299325001518/form4.xml
0000789019,MSFT,Hoffman Reid,1,0,,0,Restricted Stock Units,2025-01-31,A,225.871,0,A,15741.808,D,,MSFT,2025-02-03,2025-02-03 23:02:45+00:00,0001062993-25-001517,https://www.sec.gov/Archives/edgar/data/789019/000106299325001517/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2024-12-12,A,0.77,0,A,418.089,D,,MSFT,2024-12-13,2024-12-13 23:08:07+00:00,0001062993-24-020624,https://www.sec.gov/Archives/edgar/data/789019/000106299324020624/form4.xml
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2024-12-12,A,6.752,0,A,3664.219,D,,MSFT,2024-12-13,2024-12-13 23:07:34+00:00,0001062993-24-020623,https://www.sec.gov/Archives/edgar/data/789019/000106299324020623/form4.xml
0000789019,MSFT,PRITZKER PENNY S,1,0,,0,Restricted Stock Units,2024-12-12,A,23.634,0,A,12824.905,D,,MSFT,2024-12-13,2024-12-13 23:07:10+00:00,0001062993-24-020622,https://www.sec.gov/Archives/edgar/data/789019/000106299324020622/form4.xml
0000789019,MSFT,PETERSON SANDRA E,1,0,,0,Restricted Stock Units,2024-12-12,A,44.951,0,A,24392.675,D,,MSFT,2024-12-13,2024-12-13 23:06:37+00:00,0001062993-24-020621,https://www.sec.gov/Archives/edgar/data/789019/000106299324020621/form4.xml
0000789019,MSFT,MacGregor Catherine,1,0,,0,Restricted Stock Units,2024-12-12,A,1.599,0,A,868.449,D,,MSFT,2024-12-13,2024-12-13 23:05:52+00:00,0001062993-24-020620,https://www.sec.gov/Archives/edgar/data/789019/000106299324020620/form4.xml
0000789019,MSFT,List Teri,1,0,,0,Restricted Stock Units,2024-12-12,A,42.013,0,A,22798.213,D,,MSFT,2024-12-13,2024-12-13 23:05:23+00:00,0001062993-24-020619,https://www.sec.gov/Archives/edgar/data/789019/000106299324020619/form4.xml
0000789019,MSFT,Johnston Hugh F,1,0,,0,Restricted Stock Units,2024-12-12,A,1.327,0,A,720.537,D,,MSFT,2024-12-13,2024-12-13 23:04:56+00:00,0001062993-24-020618,https://www.sec.gov/Archives/edgar/data/789019/000106299324020618/form4.xml
0000789019,MSFT,Hoffman Reid,1,0,,0,Restricted Stock Units,2024-12-12,A,28.593,0,A,15515.937,D,,MSFT,2024-12-13,2024-12-13 23:04:28+00:00,0001062993-24-020617,https://www.sec.gov/Archives/edgar/data/789019/000106299324020617/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2024-12-09,A,131.721,0,A,417.319,D,,MSFT,2024-12-10,2024-12-10 23:19:16+00:00,0001062993-24-020397,https://www.sec.gov/Archives/edgar/data/789019/000106299324020397/form4.xml
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2024-12-09,A,229.81,0,A,3657.467,D,,MSFT,2024-12-10,2024-12-10 23:17:52+00:00,0001062993-24-020394,https://www.sec.gov/Archives/edgar/data/789019/000106299324020394/form4.xml
0000789019,MSFT,PRITZKER PENNY S,1,0,,0,Restricted Stock Units,2024-12-09,A,215.797,0,A,12801.271,D,,MSFT,2024-12-10,2024-12-10 23:17:25+00:00,0001062993-24-020393,https://www.sec.gov/Archives/edgar/data/789019/000106299324020393/form4.xml
0000789019,MSFT,PETERSON SANDRA E,1,0,,0,Restricted Stock Units,2024-12-09,A,238.218,0,A,24347.725,D,,MSFT,2024-12-10,2024-12-10 23:17:00+00:00,0001062993-24-020392,https://www.sec.gov/Archives/edgar/data/789019/000106299324020392/form4.xml
0000789019,MSFT,MacGregor Catherine,1,0,,0,Restricted Stock Units,2024-12-09,A,201.785,0,A,866.850,D,,MSFT,2024-12-10,2024-12-10 23:15:34+00:00,0001062993-24-020390,https://www.sec.gov/Archives/edgar/data/789019/000106299324020390/form4.xml
0000789019,MSFT,Johnston Hugh F,1,0,,0,Restricted Stock Units,2024-12-09,A,227.008,0,A,719.21,D,,MSFT,2024-12-10,2024-12-10 23:14:34+00:00,0001062993-24-020388,https://www.sec.gov/Archives/edgar/data/789019/000106299324020388/form4.xml
0000789019,MSFT,Hoffman Reid,1,0,,0,Restricted Stock Units,2024-12-09,A,201.785,0,A,15487.344,D,,MSFT,2024-12-10,2024-12-10 23:11:39+00:00,0001062993-24-020387,https://www.sec.gov/Archives/edgar/data/789019/000106299324020387/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2024-09-12,A,0.501,0,A,285.599,D,,MSFT,2024-09-13,2024-09-13 22:08:25+00:00,0001062993-24-016594,https://www.sec.gov/Archives/edgar/data/789019/000106299324016594/form4.xml
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2024-09-12,A,6.009,0,A,3427.657,D,,MSFT,2024-09-13,2024-09-13 22:08:03+00:00,0001062993-24-016593,https://www.sec.gov/Archives/edgar/data/789019/000106299324016593/form4.xml
0000789019,MSFT,PRITZKER PENNY S,1,0,,0,Restricted Stock Units,2024-09-12,A,22.066,0,A,12585.473,D,,MSFT,2024-09-13,2024-09-13 22:07:41+00:00,0001062993-24-016592,https://www.sec.gov/Archives/edgar/data/789019/000106299324016592/form4.xml
0000789019,MSFT,PETERSON SANDRA E,1,0,,0,Restricted Stock Units,2024-09-12,A,42.272,0,A,24109.507,D,,MSFT,2024-09-13,2024-09-13 22:07:15+00:00,0001062993-24-016591,https://www.sec.gov/Archives/edgar/data/789019/000106299324016591/form4.xml
0000789019,MSFT,MacGregor Catherine,1,0,,0,Restricted Stock Units,2024-09-12,A,1.165,0,A,665.065,D,,MSFT,2024-09-13,2024-09-13 22:06:49+00:00,0001062993-24-016590,https://www.sec.gov/Archives/edgar/data/789019/000106299324016590/form4.xml
0000789019,MSFT,List Teri,1,0,,0,Restricted Stock Units,2024-09-12,A,39.899,0,A,22756.199,D,,MSFT,2024-09-13,2024-09-13 22:06:17+00:00,0001062993-24-016589,https://www.sec.gov/Archives/edgar/data/789019/000106299324016589/form4.xml
0000789019,MSFT,Johnston Hugh F,1,0,,0,Restricted Stock Units,2024-09-12,A,0.862,0,A,492.202,D,,MSFT,2024-09-13,2024-09-13 22:05:35+00:00,0001062993-24-016588,https://www.sec.gov/Archives/edgar/data/789019/000106299324016588/form4.xml
0000789019,MSFT,Hoffman Reid,1,0,,0,Restricted Stock Units,2024-09-12,A,26.80,0,A,15285.559,D,,MSFT,2024-09-13,2024-09-13 22:05:04+00:00,0001062993-24-016587,https://www.sec.gov/Archives/edgar/data/789019/000106299324016587/form4.xml
0000789019,MSFT,Walmsley Emma N,1,0,,0,Restricted Stock Units,2024-09-06,A,146.253,0,A,285.098,D,,MSFT,2024-09-09,2024-09-09 22:21:11+00:00,0001062993-24-016347,https://www.sec.gov/Archives/edgar/data/789019/000106299324016347/form4.xml
0000789019,MSFT,Rodriguez Carlos A,1,0,,0,Restricted Stock Units,2024-09-06,A,255.166,0,A,3421.648,D,,MSFT,2024-09-09,2024-09-09 22:19:53+00:00,0001062993-24-016343,https://www.sec.gov/Archives/edgar/data/789019/000106299324016343/form4.xml
