filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2023-09-11,2023-09-12 00:01:45+00:00,0001045810-23-000190,xslF345X05/wk-form4_1694476893.xml,4,NVDA
2023-09-11,2023-09-11 23:59:38+00:00,0001045810-23-000189,xslF345X05/wk-form4_1694476766.xml,4,NVDA
2023-09-06,2023-09-06 23:55:42+00:00,0001045810-23-000186,xslF345X05/wk-form4_1694044531.xml,4,NVDA
2023-09-06,2023-09-06 23:54:41+00:00,0001045810-23-000185,xslF345X05/wk-form4_1694044469.xml,4,NVDA
2023-08-30,2023-08-30 21:13:28+00:00,0001045810-23-000181,xslF345X05/wk-form4_1693429998.xml,4,NVDA
2023-08-30,2023-08-30 21:08:53+00:00,0001045810-23-000180,xslF345X05/wk-form4_1693429721.xml,4,NVDA
2023-08-30,2023-08-30 21:06:32+00:00,0001045810-23-000179,xslF345X05/wk-form4_1693429581.xml,4,NVDA
2023-08-09,2023-08-09 21:24:52+00:00,0001045810-23-000168,xslF345X05/wk-form4_1691616273.xml,4,NVDA
2023-06-27,2023-06-27 22:32:29+00:00,0001225208-23-007007,xslF345X04/doc4.xml,4,NVDA
2023-06-27,2023-06-27 22:30:09+00:00,0001045810-23-000157,xslF345X04/wk-form4_1687905000.xml,4,NVDA
2023-06-27,2023-06-27 22:28:39+00:00,0001045810-23-000156,xslF345X04/wk-form4_1687904907.xml,4,NVDA
2023-06-27,2023-06-27 22:27:25+00:00,0001045810-23-000155,xslF345X04/wk-form4_1687904833.xml,4,NVDA
2023-06-27,2023-06-27 22:24:02+00:00,0001045810-23-000154,xslF345X04/wk-form4_1687904630.xml,4,NVDA
2023-06-27,2023-06-27 22:21:37+00:00,0001045810-23-000153,xslF345X04/wk-form4_1687904486.xml,4,NVDA
2023-06-27,2023-06-27 22:19:16+00:00,0001045810-23-000152,xslF345X04/wk-form4_1687904348.xml,4,NVDA
2023-06-27,2023-06-27 22:17:15+00:00,0001045810-23-000151,xslF345X04/wk-form4_1687904224.xml,4,NVDA
2023-06-27,2023-06-27 22:15:04+00:00,0001045810-23-000150,xslF345X04/wk-form4_1687904095.xml,4,NVDA
