filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2021-11-05,2021-11-06 01:22:24+00:00,0001494731-21-000003,xslF345X03/edgardoc.xml,4,TSLA
2021-11-03,2021-11-04 00:03:50+00:00,0001771340-21-000012,xslF345X03/edgardoc.xml,4,TSLA
2021-10-29,2021-10-30 00:53:11+00:00,0001790565-21-000015,xslF345X03/edgardoc.xml,4,TSLA
2021-10-28,2021-10-28 20:10:24+00:00,0000899243-21-041859,xslF345X03/doc4.xml,4,TSLA
2021-10-28,2021-10-28 20:05:34+00:00,0000899243-21-041857,xslF345X03/doc4.xml,4,TSLA
2021-10-20,2021-10-21 00:39:13+00:00,0001771340-21-000011,xslF345X03/edgardoc.xml,4,TSLA
2021-10-20,2021-10-21 00:35:36+00:00,0001771364-21-000013,xslF345X03/edgardoc.xml,4,TSLA
2021-09-29,2021-09-30 00:03:01+00:00,0001790565-21-000014,xslF345X03/edgardoc.xml,4,TSLA
2021-09-21,2021-09-21 23:26:58+00:00,0001771364-21-000012,xslF345X03/edgardoc.xml,4,TSLA
2021-09-08,2021-09-09 00:27:41+00:00,0001771364-21-000011,xslF345X03/edgardoc.xml,4,TSLA
2021-09-08,2021-09-09 00:25:12+00:00,0001771340-21-000010,xslF345X03/edgardoc.xml,4,TSLA
2021-09-08,2021-09-09 00:22:16+00:00,0001790565-21-000013,xslF345X03/edgardoc.xml,4,TSLA
2021-09-03,2021-09-03 23:49:05+00:00,0001771340-21-000009,xslF345X03/edgardoc.xml,4,TSLA
2021-08-31,2021-08-31 23:40:58+00:00,0001790565-21-000012,xslF345X03/edgardoc.xml,4,TSLA
2021-08-19,2021-08-20 00:07:13+00:00,0001771364-21-000010,xslF345X03/edgardoc.xml,4,TSLA
2021-08-10,2021-08-11 00:08:47+00:00,0001790565-21-000011,xslF345X03/edgardoc.xml,4,TSLA
2021-08-04,2021-08-05 00:27:26+00:00,0001771340-21-000008,xslF345X03/edgardoc.xml,4,TSLA
2021-07-29,2021-07-29 22:23:34+00:00,0001790565-21-000010,xslF345X03/edgardoc.xml,4,TSLA
2021-07-21,2021-07-22 00:57:25+00:00,0001771364-21-000009,xslF345X03/edgardoc.xml,4,TSLA
2021-07-08,2021-07-08 22:59:14+00:00,0001771340-21-000007,xslF345X03/edgardoc.xml,4,TSLA
2021-06-30,2021-06-30 23:26:44+00:00,0001790565-21-000009,xslF345X03/edgardoc.xml,4,TSLA
2021-06-21,2021-06-21 23:20:25+00:00,0001771364-21-000008,xslF345X03/edgardoc.xml,4,TSLA
2021-06-08,2021-06-09 00:26:28+00:00,0001771340-21-000006,xslF345X03/edgardoc.xml,4,TSLA
2021-06-08,2021-06-09 00:13:07+00:00,0001790565-21-000008,xslF345X03/edgardoc.xml,4,TSLA
2021-06-08,2021-06-09 00:09:50+00:00,0001771364-21-000007,xslF345X03/edgardoc.xml,4,TSLA
2021-06-01,2021-06-01 23:08:34+00:00,0001790565-21-000007,xslF345X03/edgardoc.xml,4,TSLA
2021-05-19,2021-05-19 23:08:49+00:00,0001771364-21-000006,xslF345X03/edgardoc.xml,4,TSLA
2021-05-12,2021-05-12 23:19:04+00:00,0001584518-21-000007,xslF345X03/edgardoc.xml,4,TSLA
2021-04-29,2021-04-30 00:20:24+00:00,0001790565-21-000006,xslF345X03/edgardoc.xml,4,TSLA
2021-04-28,2021-04-29 01:41:35+00:00,0001771340-21-000005,xslF345X03/edgardoc.xml,4,TSLA
2021-04-21,2021-04-22 00:23:48+00:00,0001771364-21-000005,xslF345X03/edgardoc.xml,4,TSLA
2021-04-14,2021-04-14 23:13:28+00:00,0001584518-21-000006,xslF345X03/edgardoc.xml,4,TSLA
2021-04-07,2021-04-08 00:04:10+00:00,0001771340-21-000004,xslF345X03/edgardoc.xml,4,TSLA
2021-04-05,2021-04-06 00:06:09+00:00,0001495158-21-000003,xslF345X03/primary_doc.xml,4,TSLA
2021-04-05,2021-04-05 23:51:21+00:00,0001494731-21-000002,xslF345X03/edgardoc.xml,4,TSLA
2021-03-31,2021-03-31 23:59:03+00:00,0001790565-21-000005,xslF345X03/edgardoc.xml,4,TSLA
2021-03-19,2021-03-19 23:20:45+00:00,0001771364-21-000004,xslF345X03/edgardoc.xml,4,TSLA
2021-03-11,2021-03-12 00:47:42+00:00,0001584518-21-000005,xslF345X03/primary_doc.xml,4,TSLA
2021-03-11,2021-03-12 00:32:36+00:00,0001584518-21-000004,xslF345X03/primary_doc.xml,4,TSLA
2021-03-09,2021-03-10 02:05:42+00:00,0001771340-21-000003,xslF345X03/edgardoc.xml,4,TSLA
2021-03-09,2021-03-10 01:36:59+00:00,0001790565-21-000004,xslF345X03/edgardoc.xml,4,TSLA
2021-03-09,2021-03-10 01:30:52+00:00,0001584518-21-000003,xslF345X03/edgardoc.xml,4,TSLA
2021-03-09,2021-03-10 00:33:44+00:00,0001771364-21-000003,xslF345X03/edgardoc.xml,4,TSLA
2021-03-03,2021-03-04 01:20:08+00:00,0001790565-21-000003,xslF345X03/edgardoc.xml,4,TSLA
2021-02-19,2021-02-20 01:28:54+00:00,0001771364-21-000002,xslF345X03/edgardoc.xml,4,TSLA
2021-02-12,2021-02-13 02:10:33+00:00,0001790565-21-000002,xslF345X03/edgardoc.xml,4,TSLA
2021-02-12,2021-02-13 00:55:53+00:00,0001495158-21-000002,xslF345X03/edgardoc.xml,4,TSLA
2021-02-10,2021-02-11 01:20:31+00:00,0001494731-21-000001,xslF345X03/edgardoc.xml,4,TSLA
2021-02-10,2021-02-11 00:53:53+00:00,0001495158-21-000001,xslF345X03/edgardoc.xml,4,TSLA
2021-01-28,2021-01-29 02:15:33+00:00,0001790565-21-000001,xslF345X03/edgardoc.xml,4,TSLA
2021-01-21,2021-01-22 01:43:49+00:00,0001771364-21-000001,xslF345X03/edgardoc.xml,4,TSLA
2021-01-14,2021-01-15 00:30:04+00:00,0001584518-21-000002,xslF345X03/primary_doc.xml,4,TSLA
2021-01-14,2021-01-14 23:14:38+00:00,0001584518-21-000001,xslF345X03/primary_doc.xml,4,TSLA
2021-01-08,2021-01-09 02:56:40+00:00,0001771340-21-000002,xslF345X03/edgardoc.xml,4,TSLA
2021-01-05,2021-01-06 01:49:56+00:00,0001771340-21-000001,xslF345X03/edgardoc.xml,4,TSLA
2020-12-30,2020-12-31 01:58:09+00:00,0001790565-20-000021,xslF345X03/edgardoc.xml,4,TSLA
2020-12-21,2020-12-22 02:12:55+00:00,0001771364-20-000024,xslF345X03/edgardoc.xml,4,TSLA
2020-12-18,2020-12-19 01:58:16+00:00,0001495158-20-000002,xslF345X03/edgardoc.xml,4,TSLA
2020-12-14,2020-12-15 01:05:12+00:00,0001584518-20-000015,xslF345X03/edgardoc.xml,4,TSLA
2020-12-09,2020-12-10 02:36:41+00:00,0001771340-20-000017,xslF345X03/edgardoc.xml,4,TSLA
2020-12-08,2020-12-09 02:40:56+00:00,0001584518-20-000014,xslF345X03/edgardoc.xml,4,TSLA
2020-12-08,2020-12-09 01:57:54+00:00,0001790565-20-000020,xslF345X03/edgardoc.xml,4,TSLA
2020-12-08,2020-12-09 01:30:13+00:00,0001771340-20-000016,xslF345X03/edgardoc.xml,4,TSLA
2020-12-08,2020-12-09 00:53:24+00:00,0001771364-20-000023,xslF345X03/edgardoc.xml,4,TSLA
2020-12-02,2020-12-03 01:51:12+00:00,0001771340-20-000015,xslF345X03/edgardoc.xml,4,TSLA
2020-11-19,2020-11-20 01:23:44+00:00,0001771364-20-000022,xslF345X03/edgardoc.xml,4,TSLA
2020-11-18,2020-11-19 02:18:41+00:00,0001771340-20-000014,xslF345X03/edgardoc.xml,4,TSLA
2020-11-12,2020-11-13 02:13:53+00:00,0001790565-20-000019,xslF345X03/edgardoc.xml,4,TSLA
2020-11-03,2020-11-04 01:56:50+00:00,0001771340-20-000013,xslF345X03/edgardoc.xml,4,TSLA
2020-10-29,2020-10-30 01:17:09+00:00,0001790565-20-000018,xslF345X03/edgardoc.xml,4,TSLA
2020-10-29,2020-10-30 00:38:15+00:00,0001771364-20-000021,xslF345X03/edgardoc.xml,4,TSLA
2020-10-28,2020-10-29 01:12:26+00:00,0001771340-20-000012,xslF345X03/edgardoc.xml,4,TSLA
2020-10-28,2020-10-29 00:37:24+00:00,0001495158-20-000001,xslF345X03/edgardoc.xml,4,TSLA
2020-10-28,2020-10-28 23:31:10+00:00,0001494731-20-000002,xslF345X03/edgardoc.xml,4,TSLA
2020-10-21,2020-10-22 01:29:13+00:00,0001584518-20-000013,xslF345X03/edgardoc.xml,4,TSLA
2020-10-21,2020-10-22 01:06:24+00:00,0001790565-20-000017,xslF345X03/edgardoc.xml,4,TSLA
2020-10-21,2020-10-22 00:51:45+00:00,0001771364-20-000020,xslF345X03/edgardoc.xml,4,TSLA
2020-10-21,2020-10-22 00:19:31+00:00,0001771340-20-000011,xslF345X03/edgardoc.xml,4,TSLA
2020-10-14,2020-10-15 00:04:01+00:00,0001790565-20-000016,xslF345X03/edgardoc.xml,4,TSLA
2020-10-07,2020-10-08 00:26:59+00:00,0001771340-20-000010,xslF345X03/edgardoc.xml,4,TSLA
2020-10-05,2020-10-06 01:10:53+00:00,0001584518-20-000012,xslF345X03/edgardoc.xml,4,TSLA
2020-10-05,2020-10-06 00:45:48+00:00,0001771340-20-000009,xslF345X03/edgardoc.xml,4,TSLA
2020-09-18,2020-09-19 00:16:20+00:00,0001771364-20-000019,xslF345X03/edgardoc.xml,4,TSLA
2020-09-14,2020-09-15 00:26:59+00:00,0001790565-20-000015,xslF345X03/edgardoc.xml,4,TSLA
2020-09-09,2020-09-10 01:43:07+00:00,0001584518-20-000011,xslF345X03/edgardoc.xml,4,TSLA
2020-09-09,2020-09-10 01:18:46+00:00,0001771364-20-000018,xslF345X03/edgardoc.xml,4,TSLA
2020-09-09,2020-09-10 00:07:14+00:00,0001771340-20-000008,xslF345X03/edgardoc.xml,4,TSLA
2020-09-09,2020-09-09 23:48:45+00:00,0001790565-20-000014,xslF345X03/edgardoc.xml,4,TSLA
2020-09-03,2020-09-04 01:26:46+00:00,0001494731-20-000001,xslF345X03/edgardoc.xml,4,TSLA
2020-09-03,2020-09-04 00:58:15+00:00,0001584518-20-000010,xslF345X03/edgardoc.xml,4,TSLA
2020-09-02,2020-09-03 00:50:50+00:00,0001771364-20-000017,xslF345X03/edgardoc.xml,4,TSLA
2020-08-20,2020-08-21 00:04:37+00:00,0001771364-20-000016,xslF345X03/edgardoc.xml,4,TSLA
2020-08-19,2020-08-20 01:43:57+00:00,0001771364-20-000015,xslF345X03/edgardoc.xml,4,TSLA
2020-08-12,2020-08-13 00:43:28+00:00,0001790565-20-000013,xslF345X03/edgardoc.xml,4,TSLA
2020-08-05,2020-08-06 00:48:33+00:00,0001584518-20-000009,xslF345X03/edgardoc.xml,4,TSLA
2020-08-04,2020-08-05 01:17:52+00:00,0001771364-20-000014,xslF345X03/edgardoc.xml,4,TSLA
2020-08-03,2020-08-04 00:08:56+00:00,0001771364-20-000013,xslF345X03/edgardoc.xml,4,TSLA
2020-07-29,2020-07-30 01:41:59+00:00,0001790565-20-000009,xslF345X03/edgardoc.xml,4,TSLA
2020-07-22,2020-07-23 01:50:02+00:00,0001771340-20-000007,xslF345X03/edgardoc.xml,4,TSLA
2020-07-21,2020-07-22 01:16:28+00:00,0001771364-20-000012,xslF345X03/edgardoc.xml,4,TSLA
2020-07-14,2020-07-15 01:58:41+00:00,0001790565-20-000008,xslF345X03/edgardoc.xml,4,TSLA
2020-07-06,2020-07-07 00:24:56+00:00,0001584518-20-000008,xslF345X03/edgardoc.xml,4,TSLA
2020-06-22,2020-06-22 23:40:42+00:00,0001811230-20-000003,xslF345X03/edgardoc.xml,4,TSLA
2020-06-12,2020-06-13 01:15:15+00:00,0001790565-20-000007,xslF345X03/edgardoc.xml,4,TSLA
2020-06-09,2020-06-10 01:29:22+00:00,0001771364-20-000011,xslF345X03/edgardoc.xml,4,TSLA
2020-06-09,2020-06-10 01:05:38+00:00,0001771364-20-000010,xslF345X03/edgardoc.xml,4,TSLA
2020-06-09,2020-06-10 00:42:46+00:00,0001771364-20-000009,xslF345X03/edgardoc.xml,4,TSLA
2020-06-09,2020-06-09 23:49:04+00:00,0001771364-20-000008,xslF345X03/edgardoc.xml,4,TSLA
2020-06-03,2020-06-04 01:53:16+00:00,0001584518-20-000007,xslF345X03/edgardoc.xml,4,TSLA
2020-06-03,2020-06-04 01:22:09+00:00,0001584518-20-000006,xslF345X03/edgardoc.xml,4,TSLA
2020-05-20,2020-05-21 01:16:47+00:00,0001771364-20-000007,xslF345X03/edgardoc.xml,4,TSLA
2020-05-19,2020-05-20 00:58:34+00:00,0001771340-20-000006,xslF345X03/edgardoc.xml,4,TSLA
2020-05-13,2020-05-14 01:31:26+00:00,0001790565-20-000006,xslF345X03/edgardoc.xml,4,TSLA
2020-05-13,2020-05-14 01:10:29+00:00,0001771340-20-000005,xslF345X03/edgardoc.xml,4,TSLA
2020-05-08,2020-05-08 23:53:15+00:00,0001790565-20-000005,xslF345X03/edgardoc.xml,4,TSLA
2020-05-04,2020-05-05 01:17:55+00:00,0001584518-20-000005,xslF345X03/edgardoc.xml,4,TSLA
2020-05-04,2020-05-05 00:56:48+00:00,0001811230-20-000002,xslF345X03/edgardoc.xml,4,TSLA
2020-04-21,2020-04-22 01:21:38+00:00,0001771364-20-000006,xslF345X03/edgardoc.xml,4,TSLA
2020-04-15,2020-04-15 23:20:53+00:00,0001790565-20-000004,xslF345X03/edgardoc.xml,4,TSLA
2020-03-19,2020-03-20 01:22:18+00:00,0001771364-20-000005,xslF345X03/edgardoc.xml,4,TSLA
