issuer_cik,issuer_ticker,owner_name,is_director,is_officer,officer_title,is_ten_percent_owner,security_title,transaction_date,transaction_code,shares,price_per_share,acquired_disposed_code,shares_owned_following,ownership_nature,ticker,filing_date,acceptance_datetime,accession_number,xml_url
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-08-08,G,16119,0,D,0,D,AMD,2023-08-10,2023-08-10 20:09:26+00:00,0000002488-23-000141,https://www.sec.gov/Archives/edgar/data/2488/000000248823000141/wk-form4_1691698153.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-08-08,G,16119,0,A,337209,I,AMD,2023-08-10,2023-08-10 20:09:26+00:00,0000002488-23-000141,https://www.sec.gov/Archives/edgar/data/2488/000000248823000141/wk-form4_1691698153.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-07-12,M,30491,0,A,30491,D,AMD,2023-07-14,2023-07-14 20:09:20+00:00,0000002488-23-000127,https://www.sec.gov/Archives/edgar/data/2488/000000248823000127/wk-form4_1689365351.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-07-12,F,14372,114.58,D,16119,D,AMD,2023-07-14,2023-07-14 20:09:20+00:00,0000002488-23-000127,https://www.sec.gov/Archives/edgar/data/2488/000000248823000127/wk-form4_1689365351.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-07-06,M,31701,6.98,A,1544946,D,AMD,2023-07-10,2023-07-10 20:26:50+00:00,0000002488-23-000125,https://www.sec.gov/Archives/edgar/data/2488/000000248823000125/wk-form4_1689020801.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-07-06,S,10827,110.93,D,1534119,D,AMD,2023-07-10,2023-07-10 20:26:50+00:00,0000002488-23-000125,https://www.sec.gov/Archives/edgar/data/2488/000000248823000125/wk-form4_1689020801.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-07-06,S,18394,111.70,D,1515725,D,AMD,2023-07-10,2023-07-10 20:26:50+00:00,0000002488-23-000125,https://www.sec.gov/Archives/edgar/data/2488/000000248823000125/wk-form4_1689020801.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-07-06,S,2480,112.39,D,1513245,D,AMD,2023-07-10,2023-07-10 20:26:50+00:00,0000002488-23-000125,https://www.sec.gov/Archives/edgar/data/2488/000000248823000125/wk-form4_1689020801.xml
0000002488,AMD,WOLIN HARRY A,0,1,"SVP, GC & Corporate Secretary",0,Common Stock,2023-06-09,M,21724,12.83,A,1446588,D,AMD,2023-06-13,2023-06-13 21:33:54+00:00,0000002488-23-000120,https://www.sec.gov/Archives/edgar/data/2488/000000248823000120/wk-form4_1686692026.xml
0000002488,AMD,WOLIN HARRY A,0,1,"SVP, GC & Corporate Secretary",0,Common Stock,2023-06-09,M,52749,19.10,A,1499337,D,AMD,2023-06-13,2023-06-13 21:33:54+00:00,0000002488-23-000120,https://www.sec.gov/Archives/edgar/data/2488/000000248823000120/wk-form4_1686692026.xml
0000002488,AMD,WOLIN HARRY A,0,1,"SVP, GC & Corporate Secretary",0,Common Stock,2023-06-09,S,74473,125.98,D,1424864,D,AMD,2023-06-13,2023-06-13 21:33:54+00:00,0000002488-23-000120,https://www.sec.gov/Archives/edgar/data/2488/000000248823000120/wk-form4_1686692026.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-06-09,S,66214,123.93,D,359876,I,AMD,2023-06-13,2023-06-13 21:31:14+00:00,0000002488-23-000118,https://www.sec.gov/Archives/edgar/data/2488/000000248823000118/wk-form4_1686691865.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-06-09,S,21037,125.24,D,338839,I,AMD,2023-06-13,2023-06-13 21:31:14+00:00,0000002488-23-000118,https://www.sec.gov/Archives/edgar/data/2488/000000248823000118/wk-form4_1686691865.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-06-09,S,17449,126.17,D,321390,I,AMD,2023-06-13,2023-06-13 21:31:14+00:00,0000002488-23-000118,https://www.sec.gov/Archives/edgar/data/2488/000000248823000118/wk-form4_1686691865.xml
0000002488,AMD,PENG VICTOR,0,1,"President, AMD",0,Common Stock,2023-06-09,S,300,126.71,D,321090,I,AMD,2023-06-13,2023-06-13 21:31:14+00:00,0000002488-23-000118,https://www.sec.gov/Archives/edgar/data/2488/000000248823000118/wk-form4_1686691865.xml
0000002488,AMD,VANDERSLICE ELIZABETH W,1,0,,0,Common Stock,2023-06-08,G,25000,0,D,47276,D,AMD,2023-06-12,2023-06-12 20:10:18+00:00,0000002488-23-000116,https://www.sec.gov/Archives/edgar/data/2488/000000248823000116/wk-form4_1686600586.xml
0000002488,AMD,VANDERSLICE ELIZABETH W,1,0,,0,Common Stock,2023-06-08,G,25000,0,A,25000,I,AMD,2023-06-12,2023-06-12 20:10:18+00:00,0000002488-23-000116,https://www.sec.gov/Archives/edgar/data/2488/000000248823000116/wk-form4_1686600586.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,G,61266,0,D,2888902,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,M,777214,6.98,A,3666116,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,16769,118.42,D,3649347,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,2500,119.32,D,3646847,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,9645,120.60,D,3637202,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,22850,121.55,D,3614352,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,110748,122.47,D,3503604,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,113106,123.56,D,3390498,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,S,24382,124.14,D,3366116,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-06-06,F,204046,124.23,D,3162070,D,AMD,2023-06-08,2023-06-08 20:13:33+00:00,0000002488-23-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248823000114/wk-form4_1686255203.xml
0000002488,AMD,GRASBY PAUL DARREN,0,1,EVP & CSO,0,Common Stock,2023-06-05,S,15000,118.77,D,80942,D,AMD,2023-06-07,2023-06-07 20:17:17+00:00,0000002488-23-000112,https://www.sec.gov/Archives/edgar/data/2488/000000248823000112/wk-form4_1686169026.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-06-05,M,30000,6.98,A,1543245,D,AMD,2023-06-07,2023-06-07 20:09:05+00:00,0000002488-23-000110,https://www.sec.gov/Archives/edgar/data/2488/000000248823000110/wk-form4_1686168528.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-06-05,S,16401,116.88,D,1526844,D,AMD,2023-06-07,2023-06-07 20:09:05+00:00,0000002488-23-000110,https://www.sec.gov/Archives/edgar/data/2488/000000248823000110/wk-form4_1686168528.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-06-05,S,13499,118.16,D,1513345,D,AMD,2023-06-07,2023-06-07 20:09:05+00:00,0000002488-23-000110,https://www.sec.gov/Archives/edgar/data/2488/000000248823000110/wk-form4_1686168528.xml
0000002488,AMD,Papermaster Mark D,0,1,Chief Technology Officer & EVP,0,Common Stock,2023-06-05,S,100,118.53,D,1513245,D,AMD,2023-06-07,2023-06-07 20:09:05+00:00,0000002488-23-000110,https://www.sec.gov/Archives/edgar/data/2488/000000248823000110/wk-form4_1686168528.xml
0000002488,AMD,Norrod Forrest Eugene,0,1,EVP & GM DESG,0,Common Stock,2023-05-25,S,25000,119.35,D,251816,D,AMD,2023-05-30,2023-05-30 20:25:02+00:00,0000002488-23-000106,https://www.sec.gov/Archives/edgar/data/2488/000000248823000106/wk-form4_1685478255.xml
0000002488,AMD,Su Lisa T,1,1,"Chair, President & CEO",0,Common Stock,2023-05-23,G,100000,0,D,2950168,D,AMD,2023-05-25,2023-05-25 20:14:31+00:00,0000002488-23-000102,https://www.sec.gov/Archives/edgar/data/2488/000000248823000102/wk-form4_1685045660.xml
0000002488,AMD,HOUSEHOLDER JOSEPH A,1,0,,0,Common Stock,2023-05-18,M,2197,0,A,8769,D,AMD,2023-05-22,2023-05-22 20:26:03+00:00,0000002488-23-000096,https://www.sec.gov/Archives/edgar/data/2488/000000248823000096/wf-form4_168478714908513.xml
0000002488,AMD,Denzel Nora,1,0,,0,Common Stock,2023-05-18,M,2197,0,A,90751,D,AMD,2023-05-22,2023-05-22 20:22:50+00:00,0000002488-23-000094,https://www.sec.gov/Archives/edgar/data/2488/000000248823000094/wf-form4_168478695504018.xml
0000002488,AMD,TALWALKAR ABHIJIT Y,1,0,,0,Common Stock,2023-05-18,M,2197,0,A,17498,D,AMD,2023-05-22,2023-05-22 20:19:28+00:00,0000002488-23-000092,https://www.sec.gov/Archives/edgar/data/2488/000000248823000092/wf-form4_168478675288851.xml
0000002488,AMD,Olson Jon A,1,0,,0,Common Stock,2023-05-18,M,732,0,A,2368,D,AMD,2023-05-22,2023-05-22 20:13:17+00:00,0000002488-23-000088,https://www.sec.gov/Archives/edgar/data/2488/000000248823000088/wf-form4_168478637113336.xml
0000002488,AMD,SMITH DARLA M,0,0,,0,Common Stock,2023-05-15,S,3309,96.85,D,8117,D,AMD,2023-05-17,2023-05-17 20:12:26+00:00,0000002488-23-000082,https://www.sec.gov/Archives/edgar/data/2488/000000248823000082/wf-form4_168435433070357.xml
0000002488,AMD,SMITH DARLA M,0,0,,0,Common Stock,2023-05-15,S,564,96.94,D,7553,D,AMD,2023-05-17,2023-05-17 20:12:26+00:00,0000002488-23-000082,https://www.sec.gov/Archives/edgar/data/2488/000000248823000082/wf-form4_168435433070357.xml
