filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2025-02-04,2025-02-04 23:33:25+00:00,0000320193-25-000019,xslF345X05/wk-form4_1738711997.xml,4,AAPL
2025-02-04,2025-02-04 23:32:42+00:00,0000320193-25-000018,xslF345X05/wk-form4_1738711956.xml,4,AAPL
2025-02-04,2025-02-04 23:32:08+00:00,0000320193-25-000017,xslF345X05/wk-form4_1738711922.xml,4,AAPL
2025-02-04,2025-02-04 23:31:18+00:00,0000320193-25-000016,xslF345X05/wk-form4_1738711872.xml,4,AAPL
2024-12-18,2024-12-18 23:30:20+00:00,0000320193-24-000132,xslF345X05/wk-form4_1734564614.xml,4,AAPL
2024-11-19,2024-11-19 23:31:42+00:00,0000320193-24-000130,xslF345X05/wk-form4_1732059096.xml,4,AAPL
2024-11-19,2024-11-19 23:30:49+00:00,0000320193-24-000129,xslF345X05/wk-form4_1732059042.xml,4,AAPL
2024-11-07,2024-11-07 23:30:16+00:00,0000320193-24-000126,xslF345X05/wk-form4_1731022209.xml,4,AAPL
2024-10-17,2024-10-17 22:30:18+00:00,0000320193-24-000116,xslF345X05/wk-form4_1729204211.xml,4,AAPL
2024-10-08,2024-10-08 22:30:13+00:00,0000320193-24-000114,xslF345X05/wk-form4_1728426607.xml,4,AAPL
2024-10-03,2024-10-03 22:31:01+00:00,0000320193-24-000112,xslF345X05/wk-form4_1727994654.xml,4,AAPL
2024-10-03,2024-10-03 22:30:50+00:00,0000320193-24-000111,xslF345X05/wk-form4_1727994644.xml,4,AAPL
2024-10-03,2024-10-03 22:30:40+00:00,0000320193-24-000110,xslF345X05/wk-form4_1727994634.xml,4,AAPL
2024-10-03,2024-10-03 22:30:30+00:00,0000320193-24-000109,xslF345X05/wk-form4_1727994624.xml,4,AAPL
2024-10-03,2024-10-03 22:30:20+00:00,0000320193-24-000108,xslF345X05/wk-form4_1727994612.xml,4,AAPL
2024-10-01,2024-10-01 22:34:48+00:00,0000320193-24-000101,xslF345X05/wk-form4_1727822082.xml,4,AAPL
2024-10-01,2024-10-01 22:34:06+00:00,0000320193-24-000100,xslF345X05/wk-form4_1727822040.xml,4,AAPL
2024-10-01,2024-10-01 22:33:22+00:00,0000320193-24-000099,xslF345X05/wk-form4_1727821995.xml,4,AAPL
2024-10-01,2024-10-01 22:32:34+00:00,0000320193-24-000098,xslF345X05/wk-form4_1727821948.xml,4,AAPL
2024-10-01,2024-10-01 22:31:49+00:00,0000320193-24-000097,xslF345X05/wk-form4_1727821902.xml,4,AAPL
2024-10-01,2024-10-01 22:30:45+00:00,0000320193-24-000096,xslF345X05/wk-form4_1727821838.xml,4,AAPL
2024-08-19,2024-08-19 22:30:16+00:00,0000320193-24-000088,xslF345X05/wk-form4_1724106610.xml,4,AAPL
2024-08-13,2024-08-13 23:02:12+00:00,0000320193-24-000086,xslF345X05/wk-form4_1723590126.xml,4,AAPL
2024-08-07,2024-08-07 22:30:15+00:00,0000320193-24-000084,xslF345X05/wk-form4_1723069808.xml,4,AAPL
2024-06-03,2024-06-03 22:31:26+00:00,0000320193-24-000075,xslF345X05/wk-form4_1717453877.xml,4,AAPL
2024-05-17,2024-05-17 22:30:33+00:00,0000320193-24-000073,xslF345X05/wk-form4_1715985021.xml,4,AAPL
2024-05-14,2024-05-14 22:30:21+00:00,0000320193-24-000071,xslF345X05/wk-form4_1715725806.xml,4,AAPL
2024-04-17,2024-04-17 22:30:52+00:00,0000320193-24-000058,xslF345X05/wk-form4_1713393040.xml,4,AAPL
2024-04-15,2024-04-15 22:31:11+00:00,0000320193-24-000056,xslF345X05/wk-form4_1713220262.xml,4,AAPL
2024-04-15,2024-04-15 22:30:24+00:00,0000320193-24-000055,xslF345X05/wk-form4_1713220215.xml,4,AAPL
2024-04-03,2024-04-03 22:34:04+00:00,0000320193-24-000052,xslF345X05/wk-form4_1712183631.xml,4,AAPL
2024-04-03,2024-04-03 22:33:14+00:00,0000320193-24-000051,xslF345X05/wk-form4_1712183580.xml,4,AAPL
2024-04-03,2024-04-03 22:32:26+00:00,0000320193-24-000050,xslF345X05/wk-form4_1712183535.xml,4,AAPL
2024-04-03,2024-04-03 22:31:43+00:00,0000320193-24-000049,xslF345X05/wk-form4_1712183493.xml,4,AAPL
2024-04-03,2024-04-03 22:30:48+00:00,0000320193-24-000048,xslF345X05/wk-form4_1712183434.xml,4,AAPL
2024-03-01,2024-03-01 23:36:45+00:00,0000320193-24-000039,xslF345X05/wk-form4_1709336196.xml,4,AAPL
2024-03-01,2024-03-01 23:36:08+00:00,0000320193-24-000038,xslF345X05/wk-form4_1709336160.xml,4,AAPL
2024-03-01,2024-03-01 23:35:22+00:00,0000320193-24-000037,xslF345X05/wk-form4_1709336113.xml,4,AAPL
2024-03-01,2024-03-01 23:34:41+00:00,0000320193-24-000036,xslF345X05/wk-form4_1709336072.xml,4,AAPL
2024-03-01,2024-03-01 23:33:38+00:00,0000320193-24-000035,xslF345X05/wk-form4_1709336002.xml,4,AAPL
2024-03-01,2024-03-01 23:32:45+00:00,0000320193-24-000034,xslF345X05/wk-form4_1709335956.xml,4,AAPL
2024-03-01,2024-03-01 23:31:56+00:00,0000320193-24-000033,xslF345X05/wk-form4_1709335906.xml,4,AAPL
2024-02-05,2024-02-05 23:37:14+00:00,0000320193-24-000022,xslF345X05/wk-form4_1707176223.xml,4,AAPL
2024-02-05,2024-02-05 23:36:34+00:00,0000320193-24-000021,xslF345X05/wk-form4_1707176183.xml,4,AAPL
2024-02-05,2024-02-05 23:35:52+00:00,0000320193-24-000020,xslF345X05/wk-form4_1707176141.xml,4,AAPL
2024-02-05,2024-02-05 23:34:56+00:00,0000320193-24-000019,xslF345X05/wk-form4_1707176086.xml,4,AAPL
2024-02-05,2024-02-05 23:34:02+00:00,0000320193-24-000018,xslF345X05/wk-form4_1707176011.xml,4,AAPL
2024-02-05,2024-02-05 23:32:54+00:00,0000320193-24-000017,xslF345X05/wk-form4_1707175959.xml,4,AAPL
2024-02-05,2024-02-05 23:32:04+00:00,0000320193-24-000016,xslF345X05/wk-form4_1707175909.xml,4,AAPL
2024-02-05,2024-02-05 23:31:06+00:00,0000320193-24-000015,xslF345X05/wk-form4_1707175857.xml,4,AAPL
2023-12-01,2023-12-01 23:32:18+00:00,0000320193-23-000113,xslF345X05/wk-form4_1701473530.xml,4,AAPL
2023-11-20,2023-11-20 23:31:21+00:00,0000320193-23-000111,xslF345X05/wk-form4_1700523067.xml,4,AAPL
2023-11-14,2023-11-14 23:31:09+00:00,0000320193-23-000109,xslF345X05/wk-form4_1700004649.xml,4,AAPL
2023-10-17,2023-10-17 22:30:48+00:00,0000320193-23-000099,xslF345X05/wk-form4_1697581839.xml,4,AAPL
2023-10-10,2023-10-10 22:31:19+00:00,0000320193-23-000097,xslF345X05/wk-form4_1696977071.xml,4,AAPL
2023-10-10,2023-10-10 22:30:21+00:00,0000320193-23-000096,xslF345X05/wk-form4_1696977012.xml,4,AAPL
2023-10-03,2023-10-04 01:09:17+00:00,0000320193-23-000093,xslF345X05/wk-form4_1696381746.xml,4,AAPL
2023-10-03,2023-10-04 01:08:18+00:00,0000320193-23-000092,xslF345X05/wk-form4_1696381688.xml,4,AAPL
2023-10-03,2023-10-04 01:06:55+00:00,0000320193-23-000091,xslF345X05/wk-form4_1696381604.xml,4,AAPL
2023-10-03,2023-10-04 01:05:22+00:00,0000320193-23-000090,xslF345X05/wk-form4_1696381514.xml,4,AAPL
2023-10-03,2023-10-04 01:04:27+00:00,0000320193-23-000089,xslF345X05/wk-form4_1696381457.xml,4,AAPL
2023-10-03,2023-10-04 01:02:35+00:00,0000320193-23-000088,xslF345X05/wk-form4_1696381345.xml,4,AAPL
2023-09-19,2023-09-19 22:30:26+00:00,0000320193-23-000081,xslF345X05/wk-form4_1695162617.xml,4,AAPL
2023-08-08,2023-08-08 22:30:28+00:00,0000320193-23-000079,xslF345X05/wk-form4_1691533817.xml,4,AAPL
2023-05-18,2023-05-18 22:32:21+00:00,0000320193-23-000070,xslF345X04/wf-form4_168444912415136.xml,4,AAPL
2023-05-12,2023-05-12 22:30:34+00:00,0000320193-23-000068,xslF345X04/wf-form4_168393061463065.xml,4,AAPL
2023-05-10,2023-05-10 22:30:22+00:00,0000320193-23-000066,xslF345X04/wf-form4_168375780902324.xml,4,AAPL
2023-04-18,2023-04-18 22:31:39+00:00,0000320193-23-000057,xslF345X04/wf-form4_168185708431590.xml,4,AAPL
2023-04-17,2023-04-17 22:31:10+00:00,0000320193-23-000055,xslF345X04/wf-form4_168177065948283.xml,4,AAPL
2023-04-10,2023-04-10 22:30:24+00:00,0000320193-23-000053,xslF345X04/wf-form4_168116581286812.xml,4,AAPL
2023-04-04,2023-04-04 22:34:40+00:00,0000320193-23-000051,xslF345X04/wf-form4_168064766485466.xml,4,AAPL
2023-04-04,2023-04-04 22:33:48+00:00,0000320193-23-000050,xslF345X04/wf-form4_168064761527635.xml,4,AAPL
2023-04-04,2023-04-04 22:32:43+00:00,0000320193-23-000049,xslF345X04/wf-form4_168064754806371.xml,4,AAPL
2023-04-04,2023-04-04 22:31:55+00:00,0000320193-23-000048,xslF345X04/wf-form4_168064750462974.xml,4,AAPL
2023-04-04,2023-04-04 22:31:03+00:00,0000320193-23-000047,xslF345X04/wf-form4_168064745080973.xml,4,AAPL
2023-03-24,2023-03-24 22:31:12+00:00,0000320193-23-000040,xslF345X04/wf-form4_167969705479427.xml,4,AAPL
2023-03-14,2023-03-14 22:35:39+00:00,0000320193-23-000038,xslF345X03/wf-form4_167883332720098.xml,4,AAPL
2023-03-14,2023-03-14 22:35:04+00:00,0000320193-23-000037,xslF345X03/wf-form4_167883328933055.xml,4,AAPL
2023-03-14,2023-03-14 22:34:23+00:00,0000320193-23-000036,xslF345X03/wf-form4_167883325244111.xml,4,AAPL
2023-03-14,2023-03-14 22:33:41+00:00,0000320193-23-000035,xslF345X03/wf-form4_167883321069337.xml,4,AAPL
2023-03-14,2023-03-14 22:33:01+00:00,0000320193-23-000034,xslF345X03/wf-form4_167883316975236.xml,4,AAPL
2023-03-14,2023-03-14 22:31:58+00:00,0000320193-23-000033,xslF345X03/wf-form4_167883310220723.xml,4,AAPL
2023-03-14,2023-03-14 22:31:21+00:00,0000320193-23-000032,xslF345X03/wf-form4_167883306952487.xml,4,AAPL
2023-03-14,2023-03-14 22:30:52+00:00,0000320193-23-000031,xslF345X03/wf-form4_167883304133328.xml,4,AAPL
2023-02-03,2023-02-03 23:38:12+00:00,0000320193-23-000022,xslF345X03/wf-form4_167546747536649.xml,4,AAPL
2023-02-03,2023-02-03 23:37:19+00:00,0000320193-23-000021,xslF345X03/wf-form4_167546742335512.xml,4,AAPL
2023-02-03,2023-02-03 23:36:23+00:00,0000320193-23-000020,xslF345X03/wf-form4_167546736542524.xml,4,AAPL
2023-02-03,2023-02-03 23:35:24+00:00,0000320193-23-000019,xslF345X03/wf-form4_167546729886985.xml,4,AAPL
2023-02-03,2023-02-03 23:34:25+00:00,0000320193-23-000018,xslF345X03/wf-form4_167546724839309.xml,4,AAPL
2023-02-03,2023-02-03 23:33:10+00:00,0000320193-23-000017,xslF345X03/wf-form4_167546717269434.xml,4,AAPL
2023-02-03,2023-02-03 23:32:10+00:00,0000320193-23-000016,xslF345X03/wf-form4_167546711444862.xml,4,AAPL
2023-02-03,2023-02-03 23:31:15+00:00,0000320193-23-000015,xslF345X03/wf-form4_167546705890329.xml,4,AAPL
2022-11-23,2022-11-23 23:30:27+00:00,0000320193-22-000113,xslF345X03/wf-form4_166924620985339.xml,4,AAPL
2022-11-01,2022-11-01 22:30:34+00:00,0000320193-22-000111,xslF345X03/wf-form4_166734181374173.xml,4,AAPL
2022-10-18,2022-10-18 22:33:15+00:00,0000320193-22-000102,xslF345X03/wf-form4_166613234346671.xml,4,AAPL
2022-10-18,2022-10-18 22:31:41+00:00,0000320193-22-000101,xslF345X03/wf-form4_166613226881196.xml,4,AAPL
2022-10-04,2022-10-05 02:05:07+00:00,0000320193-22-000097,xslF345X03/wf-form4_166493494107053.xml,4,AAPL
2022-10-04,2022-10-05 02:02:25+00:00,0000320193-22-000095,xslF345X03/wf-form4_166493432440801.xml,4,AAPL
2022-10-04,2022-10-05 01:57:57+00:00,0000320193-22-000096,xslF345X03/wf-form4_166493485929155.xml,4,AAPL
2022-10-04,2022-10-05 01:57:10+00:00,0000320193-22-000098,xslF345X03/wf-form4_166493500034922.xml,4,AAPL
2022-09-27,2022-09-28 01:51:33+00:00,0000320193-22-000090,xslF345X03/wf-form4_166432987613616.xml,4,AAPL
2022-09-27,2022-09-28 01:50:27+00:00,0000320193-22-000089,xslF345X03/wf-form4_166432981128707.xml,4,AAPL
2022-09-27,2022-09-28 01:49:11+00:00,0000320193-22-000088,xslF345X03/wf-form4_166432973592639.xml,4,AAPL
2022-09-27,2022-09-28 01:48:06+00:00,0000320193-22-000087,xslF345X03/wf-form4_166432966938808.xml,4,AAPL
2022-09-27,2022-09-28 01:46:50+00:00,0000320193-22-000086,xslF345X03/wf-form4_166432958917508.xml,4,AAPL
2022-09-27,2022-09-28 01:45:49+00:00,0000320193-22-000085,xslF345X03/wf-form4_166432952647630.xml,4,AAPL
2022-08-22,2022-08-22 22:43:18+00:00,0000320193-22-000078,xslF345X03/wf-form4a_166120817922787.xml,4/A,AAPL
2022-08-19,2022-08-19 22:30:27+00:00,0000320193-22-000076,xslF345X03/wf-form4_166094821148314.xml,4,AAPL
2022-08-09,2022-08-09 22:31:05+00:00,0000320193-22-000074,xslF345X03/wf-form4_166008422355199.xml,4,AAPL
2022-08-05,2022-08-05 22:30:49+00:00,0000320193-22-000072,xslF345X03/wf-form4_165973862846098.xml,4,AAPL
2022-05-13,2022-05-13 22:31:28+00:00,0000320193-22-000063,xslF345X03/wf-form4_165248105838188.xml,4,AAPL
2022-05-06,2022-05-06 22:30:57+00:00,0000320193-22-000061,xslF345X03/wf-form4_165187623819106.xml,4,AAPL
2022-04-19,2022-04-19 22:31:54+00:00,0000320193-22-000053,xslF345X03/wf-form4_165040749395911.xml,4,AAPL
2022-04-19,2022-04-19 22:30:44+00:00,0000320193-22-000052,xslF345X03/wf-form4_165040742689204.xml,4,AAPL
2022-04-05,2022-04-05 22:33:35+00:00,0000320193-22-000049,xslF345X03/wf-form4_164919799612317.xml,4,AAPL
2022-04-05,2022-04-05 22:32:41+00:00,0000320193-22-000048,xslF345X03/wf-form4_164919793500496.xml,4,AAPL
2022-04-05,2022-04-05 22:31:42+00:00,0000320193-22-000047,xslF345X03/wf-form4_164919788707106.xml,4,AAPL
2022-04-05,2022-04-05 22:30:46+00:00,0000320193-22-000046,xslF345X03/wf-form4_164919783103450.xml,4,AAPL
2022-03-08,2022-03-08 23:37:38+00:00,0000320193-22-000041,xslF345X03/wf-form4_164678264350913.xml,4,AAPL
2022-03-08,2022-03-08 23:36:47+00:00,0000320193-22-000040,xslF345X03/wf-form4_164678259356672.xml,4,AAPL
2022-03-08,2022-03-08 23:35:52+00:00,0000320193-22-000039,xslF345X03/wf-form4_164678253465583.xml,4,AAPL
2022-03-08,2022-03-08 23:35:01+00:00,0000320193-22-000038,xslF345X03/wf-form4_164678248157775.xml,4,AAPL
2022-03-08,2022-03-08 23:34:04+00:00,0000320193-22-000037,xslF345X03/wf-form4_164678242279764.xml,4,AAPL
2022-03-08,2022-03-08 23:33:09+00:00,0000320193-22-000036,xslF345X03/wf-form4_164678236531567.xml,4,AAPL
2022-03-08,2022-03-08 23:32:05+00:00,0000320193-22-000035,xslF345X03/wf-form4_164678229722183.xml,4,AAPL
2022-03-08,2022-03-08 23:30:58+00:00,0000320193-22-000034,xslF345X03/wf-form4_164678223741209.xml,4,AAPL
2022-02-07,2022-02-07 23:30:37+00:00,0000320193-22-000025,xslF345X03/wf-form4_164427662367600.xml,4,AAPL
2022-02-03,2022-02-03 23:39:01+00:00,0000320193-22-000023,xslF345X03/wf-form4_164393152667942.xml,4,AAPL
2022-02-03,2022-02-03 23:38:05+00:00,0000320193-22-000022,xslF345X03/wf-form4_164393146754706.xml,4,AAPL
2022-02-03,2022-02-03 23:36:48+00:00,0000320193-22-000021,xslF345X03/wf-form4_164393139518938.xml,4,AAPL
2022-02-03,2022-02-03 23:35:50+00:00,0000320193-22-000020,xslF345X03/wf-form4_164393133439643.xml,4,AAPL
2022-02-03,2022-02-03 23:34:28+00:00,0000320193-22-000019,xslF345X03/wf-form4_164393124898522.xml,4,AAPL
2022-02-03,2022-02-03 23:33:24+00:00,0000320193-22-000018,xslF345X03/wf-form4_164393117233036.xml,4,AAPL
2022-02-03,2022-02-03 23:31:58+00:00,0000320193-22-000017,xslF345X03/wf-form4_164393109986560.xml,4,AAPL
2022-02-03,2022-02-03 23:30:57+00:00,0000320193-22-000016,xslF345X03/wf-form4_164393104282208.xml,4,AAPL
2021-11-16,2021-11-16 23:30:25+00:00,0000320193-21-000114,xslF345X03/wf-form4_163710541081314.xml,4,AAPL
2021-11-12,2021-11-12 23:32:23+00:00,0000320193-21-000112,xslF345X03/wf-form4_163675992058856.xml,4,AAPL
2021-11-03,2021-11-03 22:31:28+00:00,0000320193-21-000108,xslF345X03/wf-form4_163597867263388.xml,4,AAPL
2021-10-21,2021-10-21 22:30:48+00:00,0000320193-21-000099,xslF345X03/wf-form4_163485542776887.xml,4,AAPL
2021-10-19,2021-10-19 22:31:45+00:00,0000320193-21-000097,xslF345X03/wf-form4_163468269006289.xml,4,AAPL
2021-10-19,2021-10-19 22:30:40+00:00,0000320193-21-000096,xslF345X03/wf-form4_163468261390808.xml,4,AAPL
2021-10-05,2021-10-05 22:44:42+00:00,0000320193-21-000093,xslF345X03/wf-form4_163347386959085.xml,4,AAPL
2021-10-05,2021-10-05 22:43:32+00:00,0000320193-21-000092,xslF345X03/wf-form4_163347379860494.xml,4,AAPL
2021-10-05,2021-10-05 22:42:30+00:00,0000320193-21-000091,xslF345X03/wf-form4_163347373433784.xml,4,AAPL
2021-10-05,2021-10-05 22:32:11+00:00,0000320193-21-000090,xslF345X03/wf-form4_163347311336788.xml,4,AAPL
2021-09-28,2021-09-28 22:35:35+00:00,0000320193-21-000085,xslF345X03/wf-form4_163286851816033.xml,4,AAPL
2021-09-28,2021-09-28 22:34:53+00:00,0000320193-21-000084,xslF345X03/wf-form4_163286847648313.xml,4,AAPL
2021-09-28,2021-09-28 22:34:05+00:00,0000320193-21-000083,xslF345X03/wf-form4_163286842980488.xml,4,AAPL
2021-09-28,2021-09-28 22:33:21+00:00,0000320193-21-000082,xslF345X03/wf-form4_163286838690995.xml,4,AAPL
2021-09-28,2021-09-28 22:32:38+00:00,0000320193-21-000081,xslF345X03/wf-form4_163286834378268.xml,4,AAPL
2021-09-28,2021-09-28 22:30:56+00:00,0000320193-21-000080,xslF345X03/wf-form4_163286823606839.xml,4,AAPL
2021-08-26,2021-08-26 22:30:46+00:00,0000320193-21-000073,xslF345X03/wf-form4_163001701613155.xml,4,AAPL
2021-08-24,2021-08-24 22:31:03+00:00,0000320193-21-000071,xslF345X03/wf-form4_162984422696515.xml,4,AAPL
2021-08-09,2021-08-09 22:30:51+00:00,0000320193-21-000069,xslF345X03/wf-form4_162854822510730.xml,4,AAPL
2021-08-04,2021-08-04 22:30:53+00:00,0000320193-21-000067,xslF345X03/wf-form4_162811622543495.xml,4,AAPL
2021-05-05,2021-05-05 22:31:41+00:00,0000320193-21-000060,xslF345X03/wf-form4_162025388592461.xml,4,AAPL
2021-05-05,2021-05-05 22:30:33+00:00,0000320193-21-000059,xslF345X03/wf-form4_162025381465785.xml,4,AAPL
2021-04-19,2021-04-19 22:31:41+00:00,0000320193-21-000050,xslF345X03/wf-form4_161887148361718.xml,4,AAPL
2021-04-19,2021-04-19 22:30:35+00:00,0000320193-21-000049,xslF345X03/wf-form4_161887141797206.xml,4,AAPL
2021-04-05,2021-04-05 22:36:12+00:00,0000320193-21-000046,xslF345X03/wf-form4_161766207883637.xml,4,AAPL
2021-04-05,2021-04-05 22:33:59+00:00,0000320193-21-000045,xslF345X03/wf-form4_161766194119040.xml,4,AAPL
2021-04-05,2021-04-05 22:31:35+00:00,0000320193-21-000044,xslF345X03/wf-form4_161766181877540.xml,4,AAPL
2021-02-25,2021-02-25 23:37:44+00:00,0000320193-21-000040,xslF345X03/wf-form4_161429622893015.xml,4,AAPL
2021-02-25,2021-02-25 23:36:06+00:00,0000320193-21-000039,xslF345X03/wf-form4_161429614827041.xml,4,AAPL
2021-02-25,2021-02-25 23:35:13+00:00,0000320193-21-000038,xslF345X03/wf-form4_161429609463628.xml,4,AAPL
2021-02-25,2021-02-25 23:34:22+00:00,0000320193-21-000037,xslF345X03/wf-form4_161429604194177.xml,4,AAPL
2021-02-25,2021-02-25 23:33:23+00:00,0000320193-21-000036,xslF345X03/wf-form4_161429598243346.xml,4,AAPL
